IBM Db2 Interactive CLI Sample Program
(C) COPYRIGHT International Business Machines Corp. 1993,1996
All Rights Reserved
Licensed Materials - Property of IBM
US Government Users Restricted Rights - Use, duplication or
disclosure restricted by GSA ADP Schedule Contract with IBM Corp.
> SELECT USERID, APP, ATTEMPTDATE, ATTEMPTRESULT, CLIENTHOST, CLIENTADDR FROM LOGINTRACKING WHERE ATTEMPTDATE >= CURRENT_DATE - 90 DAYS AND ATTEMPTRESULT = 'LOGIN';
FetchAll:  Columns: 6
  USERID APP ATTEMPTDATE ATTEMPTRESULT CLIENTHOST CLIENTADDR 
  WSORACLE, -, 2026-04-19 01:24:16.877000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:24:23.372000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:24:29.519000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:24:34.425000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:26:34.601000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:26:37.003000, LOGIN, UNKNOWN, UNKNOWN
  GIBERSONSILVA, -, 2026-04-19 01:29:35.777000, LOGIN, odrl-odn1-sv013.foresea.com, 10.120.216.145
  WSORACLE, -, 2026-04-19 01:33:22.494000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:33:25.027000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:33:30.833000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:33:37.165000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:33:56.455000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:33:59.430000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:34:06.056000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:34:11.604000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:34:16.306000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:36:26.648000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:36:29.559000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:43:07.973000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:43:10.398000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:43:16.194000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:43:22.625000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:43:40.732000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:43:44.012000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:43:49.319000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:43:55.297000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:44:00.084000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:45:55.029000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:45:57.352000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:53:20.950000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:53:23.550000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:53:31.698000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:53:43.084000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:54:02.397000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:54:04.886000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:54:09.892000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:54:15.981000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:54:20.611000, LOGIN, UNKNOWN, UNKNOWN
  CARLOSLISBOA, -, 2026-04-19 01:55:15.517000, LOGIN, odrl-odn1-sv013.foresea.com, 10.120.216.145
  WSORACLE, -, 2026-04-19 01:56:25.825000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 01:56:28.201000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:03:29.804000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:03:32.314000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:03:40.205000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:03:47.175000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:04:07.261000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:04:09.969000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:04:15.416000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:04:22.635000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:04:30.127000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:06:31.966000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:06:34.414000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:13:24.332000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:13:26.718000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:13:32.498000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:13:39.637000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:13:58.489000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:14:00.952000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:14:06.050000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:14:12.436000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:14:17.011000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:16:12.534000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:16:15.188000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:23:11.062000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:23:13.519000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:23:19.763000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:23:27.126000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:23:45.834000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:23:48.379000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:23:53.262000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:23:58.904000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:24:03.683000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:26:06.502000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:26:08.942000, LOGIN, UNKNOWN, UNKNOWN
  KAIQUEVINICIUS, -, 2026-04-19 02:27:44.689000, LOGIN, odrl-odn1-sv013.foresea.com, 10.120.216.145
  WSORACLE, -, 2026-04-19 02:33:20.182000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:33:22.847000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:33:28.666000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:33:35.295000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:33:53.141000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:33:55.696000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:34:00.901000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:34:08.423000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:34:13.494000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:36:10.884000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:36:13.331000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:43:10.921000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:43:13.297000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:43:19.266000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:43:25.580000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:43:42.922000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:43:45.388000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:43:50.778000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:43:57.338000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:44:01.736000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:45:51.880000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:45:54.189000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:53:08.405000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:53:10.918000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:53:17.056000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:53:24.188000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:53:42.473000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:53:45.084000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:53:50.373000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:53:57.050000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:54:02.225000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:56:15.723000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 02:56:18.138000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:03:26.354000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:03:28.781000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:03:35.383000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:03:42.244000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:04:02.132000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:04:04.636000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:04:10.062000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:04:17.605000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:04:22.081000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:06:33.318000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:06:35.630000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:13:15.749000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:13:18.349000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:13:24.488000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:13:31.478000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:13:50.241000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:13:53.101000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:13:59.608000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:14:05.462000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:14:11.539000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:16:20.851000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:16:23.178000, LOGIN, UNKNOWN, UNKNOWN
  ROBSONDIAS, -, 2026-04-19 03:22:09.626000, LOGIN, odrl-odn1-sv013.foresea.com, 10.120.216.145
  WSORACLE, -, 2026-04-19 03:23:27.308000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:23:29.891000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:23:35.584000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:23:42.332000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:24:00.531000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:24:03.326000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:24:08.478000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:24:14.346000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:24:18.871000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:26:22.063000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:26:24.329000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:33:21.871000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:33:24.437000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:33:30.049000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:33:37.071000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:33:55.549000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:33:58.293000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:34:03.410000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:34:11.004000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:34:15.684000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:36:16.600000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:36:18.900000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:43:21.211000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:43:23.742000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:43:31.381000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:43:38.606000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:43:58.227000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:44:00.962000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:44:06.141000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:44:12.025000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:44:17.134000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:46:21.726000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:46:24.213000, LOGIN, UNKNOWN, UNKNOWN
  WILLIAMMANTOVANELLI, -, 2026-04-19 03:47:02.782000, LOGIN, odrl-odn1-sv013.foresea.com, 10.120.216.145
  WENDELCARDOSO, -, 2026-04-19 03:48:21.426000, LOGIN, 10.117.110.115, 10.117.110.115
  WSORACLE, -, 2026-04-19 03:53:13.728000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:53:16.181000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:53:23.824000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:53:30.127000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:53:48.336000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:53:50.808000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:53:56.013000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:54:01.550000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:54:06.168000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:56:06.810000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 03:56:09.195000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:03:19.293000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:03:21.853000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:03:29.247000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:03:35.642000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:03:53.277000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:03:55.827000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:04:01.890000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:04:09.532000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:04:14.411000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:06:19.149000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:06:21.794000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:13:36.726000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:13:41.084000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:13:48.745000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:13:57.551000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:14:16.133000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:14:18.747000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:14:25.580000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:14:31.357000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:14:35.875000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:16:48.518000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:16:51.017000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:23:12.175000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:23:14.577000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:23:20.653000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:23:27.193000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:23:45.719000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:23:48.215000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:23:53.610000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:23:58.973000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:24:03.919000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:26:10.631000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:26:12.965000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:33:22.494000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:33:25.129000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:33:30.817000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:33:38.103000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:33:55.767000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:33:58.303000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:34:03.646000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:34:09.401000, LOGIN, UNKNOWN, UNKNOWN
  LUIZFERREIRA, -, 2026-04-19 04:34:11.554000, LOGIN, odrl-odn1-sv013.foresea.com, 10.120.216.145
  WSORACLE, -, 2026-04-19 04:34:13.966000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:36:12.747000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:36:15.252000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:43:17.267000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:43:20.373000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:43:27.929000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:43:34.476000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:43:52.776000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:43:55.847000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:44:01.198000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:44:08.490000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:44:13.634000, LOGIN, UNKNOWN, UNKNOWN
  VICTORBRASIL, -, 2026-04-19 04:45:47.393000, LOGIN, odrl-odn1-sv013.foresea.com, 10.120.216.145
  WSORACLE, -, 2026-04-19 04:46:14.298000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:46:16.865000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:53:23.913000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:53:26.406000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:53:32.349000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:53:39.025000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:54:01.379000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:54:04.251000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:54:09.542000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:54:15.837000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:54:21.443000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:56:20.402000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 04:56:22.756000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 05:03:29.535000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 05:03:32.345000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 05:03:38.526000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 05:03:46.467000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 05:04:04.882000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 05:04:07.632000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 05:04:12.761000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 05:04:19.117000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 05:04:24.708000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 05:06:21.496000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 05:06:23.745000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 05:13:16.644000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 05:13:19.257000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 05:13:25.172000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 05:13:31.435000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 05:13:49.351000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 05:13:51.793000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 05:13:57.027000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 05:14:02.579000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 05:14:07.005000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 05:16:04.210000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 05:16:06.610000, LOGIN, UNKNOWN, UNKNOWN
  LUIZFERREIRA, -, 2026-04-19 05:17:52.197000, LOGIN, odrl-odn1-sv013.foresea.com, 10.120.216.145
  WSORACLE, -, 2026-04-19 05:23:16.881000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 05:23:19.594000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 05:23:25.290000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 05:23:34.751000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 05:23:52.035000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 05:23:54.650000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 05:24:00.750000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-19 05:24:06.337000, LOGIN, UNKNOWN, UNKNOWN
