IBM Db2 Interactive CLI Sample Program
(C) COPYRIGHT International Business Machines Corp. 1993,1996
All Rights Reserved
Licensed Materials - Property of IBM
US Government Users Restricted Rights - Use, duplication or
disclosure restricted by GSA ADP Schedule Contract with IBM Corp.
> SELECT USERID, APP, ATTEMPTDATE, ATTEMPTRESULT, CLIENTHOST, CLIENTADDR FROM LOGINTRACKING WHERE ATTEMPTDATE >= CURRENT_DATE - 90 DAYS AND ATTEMPTRESULT = 'LOGIN';
FetchAll:  Columns: 6
  USERID APP ATTEMPTDATE ATTEMPTRESULT CLIENTHOST CLIENTADDR 
  CAMILLACOSTA, -, 2026-04-03 11:49:01.794000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  LEONARDOFRANCISCO, -, 2026-04-03 11:53:18.583000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  DAVIDMARTINS, -, 2026-04-03 12:07:20.789000, LOGIN, 10.117.183.11, 10.117.183.11
  ALEXSANDROHENRIQUE, -, 2026-04-03 12:20:14.687000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  AURELIOMARTINS, -, 2026-04-03 12:54:36.637000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  JEFERSONNASCIMENTO, -, 2026-04-03 12:56:09.252000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  FABIOOLIVEIRA, -, 2026-04-03 13:04:48.953000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  SERGIORAMALHO, -, 2026-04-03 13:07:33.642000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ALECSANDERSIQUEIRA, -, 2026-04-03 13:09:42.115000, LOGIN, 10.117.183.12, 10.117.183.12
  DIEGOSOUSA, -, 2026-04-03 13:11:17.160000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  JOSEHAMILTON, -, 2026-04-03 13:11:59.294000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ERIKVANNOUHUYS, -, 2026-04-03 13:13:32.028000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ANDERSONMACEDO, -, 2026-04-03 13:14:10.293000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  CAMILLACOSTA, -, 2026-04-03 13:15:56.242000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ALESSANDROLEITE, -, 2026-04-03 13:17:19.257000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  DIEGOSOUSA, -, 2026-04-03 13:19:05.613000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  UELITONJUNIOR, -, 2026-04-03 13:20:15.157000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ANDERSONSCHWENCK, -, 2026-04-03 13:22:23.658000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ISMAELHERINGER, -, 2026-04-03 13:37:40.680000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  GILCIMARCARLOS, -, 2026-04-03 13:44:26.450000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  IGORRODRIGUES, -, 2026-04-03 13:45:33.933000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ANDERSONSCHWENCK, -, 2026-04-03 13:58:55.603000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  IGORRODRIGUES, -, 2026-04-03 14:02:55.123000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  UELITONJUNIOR, -, 2026-04-03 14:07:16.851000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ALESSANDROBRAGATTI, -, 2026-04-03 14:19:11.672000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ANDERSONMACEDO, -, 2026-04-03 14:21:28.468000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ANDERSONMACEDO, -, 2026-04-03 14:25:28.147000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  CAMILLACOSTA, -, 2026-04-03 14:25:42.301000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  SORAYAMARTINS, -, 2026-04-03 15:11:12.472000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  PAULOOLIVEIRA, -, 2026-04-03 15:24:04.693000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  CAMILLACOSTA, -, 2026-04-03 15:28:47.835000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ANDERSONSCHWENCK, -, 2026-04-03 15:33:49.285000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  REBECADAGAMA, -, 2026-04-03 15:34:52.233000, LOGIN, 10.117.183.11, 10.117.183.11
  ERIKVANNOUHUYS, -, 2026-04-03 15:38:17.116000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  TIAGOALMENDRO, -, 2026-04-03 15:43:01.824000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  UELITONJUNIOR, -, 2026-04-03 15:57:00.660000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  GILCIMARCARLOS, -, 2026-04-03 16:01:02.177000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  CAMILLACOSTA, -, 2026-04-03 16:03:24.727000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ANDERSONMACEDO, -, 2026-04-03 16:03:37.691000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ERIKVANNOUHUYS, -, 2026-04-03 16:14:27.930000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  JOAOHORA, -, 2026-04-03 16:28:29.060000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ALEXSANDROHENRIQUE, -, 2026-04-03 16:30:16.755000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  SORAYAMARTINS, -, 2026-04-03 16:40:48.257000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  CAMILLACOSTA, -, 2026-04-03 16:41:47.249000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  JEFERSONNASCIMENTO, -, 2026-04-03 16:46:09.368000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  JOAILTONBUENO, -, 2026-04-03 17:04:40.637000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  DANICLEYTORRES, -, 2026-04-03 17:06:43.991000, LOGIN, 10.117.183.11, 10.117.183.11
  MAXADMIN, -, 2026-04-03 17:09:29.404000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  LEONARDOFRANCISCO, -, 2026-04-03 17:16:07.981000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  MLIMA, -, 2026-04-03 17:18:26.890000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ITEAM, -, 2026-04-03 17:21:02.382000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  IGORRODRIGUES, -, 2026-04-03 17:31:12.704000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  CARLOSGOUVEA, -, 2026-04-03 17:38:47.460000, LOGIN, 10.117.183.11, 10.117.183.11
  MZERBINATO, -, 2026-04-03 17:42:40.627000, LOGIN, 10.117.183.11, 10.117.183.11
  GMVGOMES, -, 2026-04-03 17:45:04.346000, LOGIN, 10.117.183.12, 10.117.183.12
  PEDROCOELHO, -, 2026-04-03 17:50:10.484000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  DANIELFERNANDES, -, 2026-04-03 17:53:14.547000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  DIEGOSOUSA, -, 2026-04-03 17:54:55.890000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  EDIMARFERREIRA, -, 2026-04-03 17:55:45.766000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ERIKVANNOUHUYS, -, 2026-04-03 17:57:15.057000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  SILVESTRELIMA, -, 2026-04-03 17:59:45.305000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  GMVGOMES, -, 2026-04-03 18:03:11.157000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  RODRIGORIBEIRO, -, 2026-04-03 18:03:55.012000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  GABRIELSILVA, -, 2026-04-03 18:05:40.248000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  MARCELONERY, -, 2026-04-03 18:10:54.425000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  RICARDOINACIO, -, 2026-04-03 18:13:11.481000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  DEJAILSONSILVA, -, 2026-04-03 18:13:16.674000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  TIAGOLUNA, -, 2026-04-03 18:19:41.876000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  RODRIGOROCHA, -, 2026-04-03 18:19:53.822000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  GABRIELSILVA, -, 2026-04-03 18:19:57.163000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  RALPHVELASCO, -, 2026-04-03 18:24:08.753000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  MZERBINATO, -, 2026-04-03 18:26:49.529000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  EDIMARFERREIRA, -, 2026-04-03 18:27:12.203000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  GMVGOMES, -, 2026-04-03 18:27:13.099000, LOGIN, 10.117.183.12, 10.117.183.12
  EDIMARFERREIRA, -, 2026-04-03 18:28:22.305000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  EMILIOSBOM, -, 2026-04-03 18:28:41.530000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  JOURDANSOUZA, -, 2026-04-03 18:29:55.376000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ITALOTURETA, -, 2026-04-03 18:30:44.850000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  FRANKNOGUEIRA, -, 2026-04-03 18:32:37.758000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  NIRRALIAM, -, 2026-04-03 18:35:16.899000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ANGELOFREITAS, -, 2026-04-03 18:36:54.831000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  FLAVIOLEMOS, -, 2026-04-03 18:39:00.167000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  SERGIORAMALHO, -, 2026-04-03 18:42:53.220000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  EDIMARFERREIRA, -, 2026-04-03 18:43:09.018000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  FRANKNOGUEIRA, -, 2026-04-03 18:44:00.680000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  FLAVIOLEMOS, -, 2026-04-03 18:50:14.584000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  NIRRALIAM, -, 2026-04-03 19:13:28.977000, LOGIN, 10.117.183.12, 10.117.183.12
  MLIMA, -, 2026-04-03 19:15:19.122000, LOGIN, 10.117.183.12, 10.117.183.12
  VJUNIOR, -, 2026-04-03 19:17:31.438000, LOGIN, 10.117.183.11, 10.117.183.11
  EMILIOSBOM, -, 2026-04-03 19:21:35.406000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  MLIMA, -, 2026-04-03 19:23:28.743000, LOGIN, 10.117.183.11, 10.117.183.11
  NIRRALIAM, -, 2026-04-03 19:25:20.791000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  VINICIUSMAUES, -, 2026-04-03 19:25:40.375000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  EMILIOSBOM, -, 2026-04-03 19:26:25.701000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  NIRRALIAM, -, 2026-04-03 19:27:29.355000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  RICARDOINACIO, -, 2026-04-03 19:30:06.257000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  EDIMARFERREIRA, -, 2026-04-03 19:33:15.932000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  TSOARES, -, 2026-04-03 19:35:27.278000, LOGIN, 10.117.183.12, 10.117.183.12
  GMVGOMES, -, 2026-04-03 19:35:32.318000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  MLIMA, -, 2026-04-03 20:00:31.956000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  RODRIGOFERNANDES, -, 2026-04-03 20:03:00.137000, LOGIN, 10.117.183.11, 10.117.183.11
  RODRIGOFERNANDES, -, 2026-04-03 20:14:20.717000, LOGIN, 10.117.183.11, 10.117.183.11
  RODRIGOFERNANDES, -, 2026-04-03 20:15:12.209000, LOGIN, 10.117.183.11, 10.117.183.11
  MLIMA, -, 2026-04-03 20:16:14.851000, LOGIN, 10.117.183.12, 10.117.183.12
  MLIMA, -, 2026-04-03 20:17:14.053000, LOGIN, 10.117.183.12, 10.117.183.12
  FRANKNOGUEIRA, -, 2026-04-03 20:19:41.479000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  MLIMA, -, 2026-04-03 20:23:15.197000, LOGIN, 10.117.183.12, 10.117.183.12
  EMILIOSBOM, -, 2026-04-03 20:25:46.648000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  MLIMA, -, 2026-04-03 20:28:23.877000, LOGIN, 10.117.183.12, 10.117.183.12
  RICARDOINACIO, -, 2026-04-03 20:31:37.400000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  FLAVIOLEMOS, -, 2026-04-03 20:34:44.181000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ITALOTURETA, -, 2026-04-03 20:35:18.440000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  GABRIELSILVA, -, 2026-04-03 20:35:50.313000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  RSBARRETO, -, 2026-04-03 20:42:35.698000, LOGIN, 10.117.183.12, 10.117.183.12
  RODRIGOFERNANDES, -, 2026-04-03 21:03:06.240000, LOGIN, 10.117.183.12, 10.117.183.12
  VINICIUSMAUES, -, 2026-04-03 21:17:12.489000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  VICTORJESUS, -, 2026-04-03 21:17:53.276000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  MILENAMORAIS, -, 2026-04-03 21:36:33.320000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  FLAVIOLEMOS, -, 2026-04-03 22:00:29.109000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  VICTORJESUS, -, 2026-04-03 22:11:25.317000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  DANIELFERNANDES, -, 2026-04-03 22:43:11.519000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  FLAVIOLEMOS, -, 2026-04-03 23:04:54.843000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ITALOTURETA, -, 2026-04-03 23:08:55.576000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  VINICIUSMAUES, -, 2026-04-03 23:17:59.178000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  GABRIELSILVA, -, 2026-04-03 23:25:36.608000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  EDIMARFERREIRA, -, 2026-04-03 23:59:48.766000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  GABRIELSILVA, -, 2026-04-04 00:24:58.624000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  DANICLEYTORRES, -, 2026-04-04 00:43:30.766000, LOGIN, 10.117.183.11, 10.117.183.11
  EDIMARFERREIRA, -, 2026-04-04 00:56:02.379000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  FRANKNOGUEIRA, -, 2026-04-04 01:06:13.531000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  FLAVIOLEMOS, -, 2026-04-04 01:12:48.172000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ITALOTURETA, -, 2026-04-04 01:14:52.130000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  TIAGOLUNA, -, 2026-04-04 01:27:44.554000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  RODRIGORIBEIRO, -, 2026-04-04 01:38:58.141000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ANDERSONMACEDO, -, 2026-04-04 01:44:51.067000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  FLAVIOLEMOS, -, 2026-04-04 02:20:51.403000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  VICTORJESUS, -, 2026-04-04 02:35:28.461000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  RENATOCARDOSO, -, 2026-04-04 02:37:18.945000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  DANIELFERNANDES, -, 2026-04-04 02:52:12.876000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  JOURDANSOUZA, -, 2026-04-04 04:21:51.610000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  SERGIORAMALHO, -, 2026-04-04 04:25:07.045000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  BRUNOJESUS, -, 2026-04-04 04:31:27.038000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  BRUNOJESUS, -, 2026-04-04 04:31:50.011000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  MILENAMORAIS, -, 2026-04-04 04:35:26.949000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  FLAVIOLEMOS, -, 2026-04-04 04:41:51.003000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  BRUNOJESUS, -, 2026-04-04 04:46:43.989000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  VICTORJESUS, -, 2026-04-04 04:46:55.737000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  SILVESTRELIMA, -, 2026-04-04 04:47:04.995000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  RODRIGORIBEIRO, -, 2026-04-04 04:52:08.916000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  FLAVIOLEMOS, -, 2026-04-04 04:53:38.182000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  VINICIUSMAUES, -, 2026-04-04 04:58:48.076000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  RODRIGORIBEIRO, -, 2026-04-04 05:01:18.967000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ANDERSONMACEDO, -, 2026-04-04 05:06:01.610000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  FLAVIOLEMOS, -, 2026-04-04 05:21:53.663000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  RANIERIABREU, -, 2026-04-04 05:22:46.443000, LOGIN, 10.117.183.12, 10.117.183.12
  DAVIDMARTINS, -, 2026-04-04 05:37:42.016000, LOGIN, 10.117.183.12, 10.117.183.12
  GABRIELSILVA, -, 2026-04-04 05:39:28.967000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  MARCELONERY, -, 2026-04-04 05:41:26.113000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  BRUNOJESUS, -, 2026-04-04 05:43:17.808000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  LRSSERRA, -, 2026-04-04 05:43:38.998000, LOGIN, 10.117.183.12, 10.117.183.12
  SERGIORAMALHO, -, 2026-04-04 05:45:40.866000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  JOURDANSOUZA, -, 2026-04-04 05:47:45.489000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  RANIERIABREU, -, 2026-04-04 05:50:45.958000, LOGIN, 10.117.183.11, 10.117.183.11
  RALPHVELASCO, -, 2026-04-04 05:52:41.264000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  CELSOROCHA, -, 2026-04-04 05:53:49.506000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  LRSSERRA, -, 2026-04-04 05:54:21.688000, LOGIN, 10.117.183.12, 10.117.183.12
  ANDREYSOUZA, -, 2026-04-04 05:55:25.088000, LOGIN, 10.117.183.11, 10.117.183.11
  ANDERSONSCHWENCK, -, 2026-04-04 05:55:37.533000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  RANIERIABREU, -, 2026-04-04 05:56:44.088000, LOGIN, 10.117.183.12, 10.117.183.12
  ALESSANDROLEITE, -, 2026-04-04 05:57:08.321000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  RICARDOINACIO, -, 2026-04-04 06:02:58.263000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  MARCELONERY, -, 2026-04-04 06:03:10.351000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  IGORRODRIGUES, -, 2026-04-04 06:04:04.412000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  RODRIGOFERNANDES, -, 2026-04-04 06:04:09.985000, LOGIN, 10.117.183.12, 10.117.183.12
  RHUDSONCOUTO, -, 2026-04-04 06:04:58.868000, LOGIN, 10.117.183.11, 10.117.183.11
  TIAGOALMENDRO, -, 2026-04-04 06:05:10.026000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  FABIOOLIVEIRA, -, 2026-04-04 06:05:18.263000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ANDERSONMACEDO, -, 2026-04-04 06:06:20.977000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  DELORMEFARIA, -, 2026-04-04 06:07:52.797000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  CAMILLACOSTA, -, 2026-04-04 06:08:47.611000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  RANIERIABREU, -, 2026-04-04 06:10:29.172000, LOGIN, 10.117.183.12, 10.117.183.12
  ANDREYSOUZA, -, 2026-04-04 06:11:07.004000, LOGIN, 10.117.183.11, 10.117.183.11
  ANDERSONSCHWENCK, -, 2026-04-04 06:11:58.703000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  HUDSONMAGALHAES, -, 2026-04-04 06:12:04.889000, LOGIN, 10.117.183.11, 10.117.183.11
  HUDSONMAGALHAES, -, 2026-04-04 06:13:23.578000, LOGIN, 10.117.183.11, 10.117.183.11
  DAVIDMARTINS, -, 2026-04-04 06:14:00.514000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  RODRIGOFERNANDES, -, 2026-04-04 06:14:56.989000, LOGIN, 10.117.183.12, 10.117.183.12
  UELITONJUNIOR, -, 2026-04-04 06:15:02.172000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  RANIERIABREU, -, 2026-04-04 06:15:30.634000, LOGIN, 10.117.183.11, 10.117.183.11
  TIAGOALMENDRO, -, 2026-04-04 06:18:42.685000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  HUDSONMAGALHAES, -, 2026-04-04 06:18:54.431000, LOGIN, 10.117.183.11, 10.117.183.11
  GILCIMARCARLOS, -, 2026-04-04 06:21:00.677000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  RODRIGOFERNANDES, -, 2026-04-04 06:22:00.054000, LOGIN, 10.117.183.12, 10.117.183.12
  AURELIOMARTINS, -, 2026-04-04 06:22:47.462000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  RSBARRETO, -, 2026-04-04 06:25:14.349000, LOGIN, 10.117.183.12, 10.117.183.12
  RHUDSONCOUTO, -, 2026-04-04 06:28:45.145000, LOGIN, 10.117.183.12, 10.117.183.12
  PAULOOLIVEIRA, -, 2026-04-04 06:30:20.058000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  TIAGOALMENDRO, -, 2026-04-04 06:30:42.223000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  RANIERIABREU, -, 2026-04-04 06:32:53.825000, LOGIN, 10.117.183.12, 10.117.183.12
  ALBERTOCABRAL_TER, -, 2026-04-04 06:36:51.841000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ERIKVANNOUHUYS, -, 2026-04-04 06:37:40.024000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ALESSANDROBRAGATTI, -, 2026-04-04 06:39:54.291000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  EDIELSONFURTADO, -, 2026-04-04 06:40:56.951000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  JEFERSONNASCIMENTO, -, 2026-04-04 06:43:47.130000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  UELITONJUNIOR, -, 2026-04-04 06:45:20.084000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  EBARRETO, -, 2026-04-04 06:48:28.286000, LOGIN, 10.117.183.11, 10.117.183.11
  ALEXSANDROHENRIQUE, -, 2026-04-04 06:50:00.406000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ARLANFERREIRA, -, 2026-04-04 06:50:36.235000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  JOSEHAMILTON, -, 2026-04-04 06:55:45.321000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  DIEGODIAS, -, 2026-04-04 06:58:00.761000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  PEDROCOELHO, -, 2026-04-04 07:00:02.802000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ALESSANDROLEITE, -, 2026-04-04 07:00:41.234000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  JEFERSONNASCIMENTO, -, 2026-04-04 07:04:52.114000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ISMAELHERINGER, -, 2026-04-04 07:07:46.273000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  REBECADAGAMA, -, 2026-04-04 07:07:57.185000, LOGIN, 10.117.183.12, 10.117.183.12
  UELITONJUNIOR, -, 2026-04-04 07:08:54.973000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  AURELIOMARTINS, -, 2026-04-04 07:10:23.477000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  FABIOOLIVEIRA, -, 2026-04-04 07:13:28.981000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ANDERSONPSILVA, -, 2026-04-04 07:20:56.033000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  CARLOSGOUVEA, -, 2026-04-04 07:22:07.365000, LOGIN, 10.117.183.11, 10.117.183.11
  ARLANFERREIRA, -, 2026-04-04 07:23:46.524000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ARLANFERREIRA, -, 2026-04-04 07:26:36.368000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  HUDSONMAGALHAES, -, 2026-04-04 07:28:14.778000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
