IBM Db2 Interactive CLI Sample Program
(C) COPYRIGHT International Business Machines Corp. 1993,1996
All Rights Reserved
Licensed Materials - Property of IBM
US Government Users Restricted Rights - Use, duplication or
disclosure restricted by GSA ADP Schedule Contract with IBM Corp.
> SELECT USERID, APP, ATTEMPTDATE, ATTEMPTRESULT, CLIENTHOST, CLIENTADDR FROM LOGINTRACKING WHERE ATTEMPTDATE >= CURRENT_DATE - 90 DAYS AND ATTEMPTRESULT = 'LOGIN';
  LUIZBARSOLI, -, 2026-03-24 06:45:52.280000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  CARLOSCAMARDA, -, 2026-03-24 06:47:36.620000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  ITEAM, -, 2026-03-24 06:47:43.224000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  PEDROCOTTING, -, 2026-03-24 06:51:59.966000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  MAGNOGOMES, -, 2026-03-24 06:59:38.856000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  DIERIAZEREDO, -, 2026-03-24 07:00:17.285000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  DAVIDMELLO, -, 2026-03-24 07:03:46.868000, LOGIN, 10.118.254.94, 10.118.254.94
  MARCELAZEVEDO, -, 2026-03-24 07:15:01.697000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  MARCIOBATAGIOTI, -, 2026-03-24 07:18:11.415000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  THIAGOLOUZA, -, 2026-03-24 07:18:44.373000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  ROGERIOARAUJO, -, 2026-03-24 07:23:47.093000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  ROGERIOARAUJO, -, 2026-03-24 07:23:59.922000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  CARLOSMARIANO, -, 2026-03-24 07:36:38.461000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  PAULOERNANI, -, 2026-03-24 07:41:41.211000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  MARIOVASCONCELOS, -, 2026-03-24 07:48:40.451000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  MAXADOOG, -, 2026-03-24 07:49:02.157000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  DAVIDMELLO, -, 2026-03-24 07:54:53.987000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  MARCELAZEVEDO, -, 2026-03-24 07:58:57.544000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  PAULOERNANI, -, 2026-03-24 08:00:04.602000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  ITEAM, -, 2026-03-24 08:06:34.420000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  ELOIORLANDINI, -, 2026-03-24 08:11:44.986000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  LUISMACEDO, -, 2026-03-24 08:23:21.764000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  EDILSONEDGARDO, -, 2026-03-24 08:23:30.134000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  JUCELYCURTY, -, 2026-03-24 08:25:26.829000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  EDUARDORODRIGUES, -, 2026-03-24 08:37:46.346000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  MAGNOGOMES, -, 2026-03-24 08:45:18.714000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  WSORACLE, -, 2026-03-24 09:19:44.689000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-03-24 09:20:01.423000, LOGIN, UNKNOWN, UNKNOWN
  ANGELOSILVA, -, 2026-03-24 09:44:32.366000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  ITEAM, -, 2026-03-24 09:44:35.512000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  SOCRATESREIS, -, 2026-03-24 09:49:46.711000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  ITEAM, -, 2026-03-24 09:59:19.953000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  CARLOSVIANA, -, 2026-03-24 10:06:40.331000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  MAGNOGOMES, -, 2026-03-24 10:16:21.220000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  WSORACLE, -, 2026-03-24 10:19:33.304000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-03-24 10:19:38.025000, LOGIN, UNKNOWN, UNKNOWN
  BRENNOGUIMARAES, -, 2026-03-24 10:25:26.543000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  EDILSONEDGARDO, -, 2026-03-24 10:28:44.688000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  FERNANDOARAUJO, -, 2026-03-24 10:35:23.944000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  MARCELAZEVEDO, -, 2026-03-24 10:46:10.863000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  DAVIDJUNGES, -, 2026-03-24 10:46:20.207000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  MARIOVASCONCELOS, -, 2026-03-24 11:00:58.875000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  RODRIGOCOVA, -, 2026-03-24 11:02:39.690000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  ELOIORLANDINI, -, 2026-03-24 11:06:08.588000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  ITEAM, -, 2026-03-24 11:06:31.115000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  MARIOVASCONCELOS, -, 2026-03-24 11:54:58.980000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  CLELSONSOARES, -, 2026-03-24 12:07:18.682000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  WSORACLE, -, 2026-03-24 12:09:31.247000, LOGIN, UNKNOWN, UNKNOWN
  CLELSONSOARES, -, 2026-03-24 12:09:31.276000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  WSORACLE, -, 2026-03-24 12:09:33.638000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-03-24 12:19:31.826000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-03-24 12:19:34.205000, LOGIN, UNKNOWN, UNKNOWN
  BRENNOGUIMARAES, -, 2026-03-24 12:21:05.809000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  BRENNOGUIMARAES, -, 2026-03-24 12:51:24.614000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  MARCELAZEVEDO, -, 2026-03-24 13:09:17.114000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  CARLOSCAMARDA, -, 2026-03-24 13:25:18.643000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  FERNANDOARAUJO, -, 2026-03-24 13:32:00.766000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  ELOIORLANDINI, -, 2026-03-24 13:47:13.668000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  GUSTAVOSERRONI, -, 2026-03-24 13:49:01.560000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  WSORACLE, -, 2026-03-24 13:49:32.984000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-03-24 13:49:36.341000, LOGIN, UNKNOWN, UNKNOWN
  MAGNOGOMES, -, 2026-03-24 14:03:56.951000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  ROBERTAROMAES, -, 2026-03-24 14:06:39.147000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  ITEAM, -, 2026-03-24 14:17:55.400000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  CARLOSMARIANO, -, 2026-03-24 14:24:02.498000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  ELOIORLANDINI, -, 2026-03-24 14:29:23.265000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  TIAGOBITTENCOURT, -, 2026-03-24 14:48:42.004000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  JUCELYCURTY, -, 2026-03-24 14:51:05.653000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  MARIOVASCONCELOS, -, 2026-03-24 15:21:12.601000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  CARLOSCAMARDA, -, 2026-03-24 15:33:28.932000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  BRENNOGUIMARAES, -, 2026-03-24 15:43:12.287000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  MAGNOGOMES, -, 2026-03-24 15:46:03.703000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  THIAGOLOUZA, -, 2026-03-24 16:05:52.364000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  DANIELLELEAO, -, 2026-03-24 16:09:31.650000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  ITEAM, -, 2026-03-24 16:10:13.158000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  JUCELYCURTY, -, 2026-03-24 16:11:23.989000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  DIERIAZEREDO, -, 2026-03-24 16:15:09.895000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  EDUARDORODRIGUES, -, 2026-03-24 16:18:36.538000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  WSORACLE, -, 2026-03-24 16:19:33.949000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-03-24 16:19:37.772000, LOGIN, UNKNOWN, UNKNOWN
  ALLENBATTAIA, -, 2026-03-24 16:24:02.799000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  PAULOERNANI, -, 2026-03-24 16:26:48.464000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  WSORACLE, -, 2026-03-24 16:29:31.166000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-03-24 16:29:34.043000, LOGIN, UNKNOWN, UNKNOWN
  SOCRATESREIS, -, 2026-03-24 16:35:37.119000, LOGIN, 10.118.254.47, 10.118.254.47
  ROGERIOARAUJO, -, 2026-03-24 16:39:02.025000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  BRENNOGUIMARAES, -, 2026-03-24 16:40:27.164000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  FERNANDOARAUJO, -, 2026-03-24 16:47:51.058000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  BRUNOMACIEL, -, 2026-03-24 16:49:35.081000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  BRUNOMACIEL, -, 2026-03-24 16:55:14.675000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  MAGNOBARBOSA, -, 2026-03-24 16:55:15.684000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  CARLOSMARIANO, -, 2026-03-24 16:55:25.591000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  WSORACLE, -, 2026-03-24 17:19:35.875000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-03-24 17:19:38.273000, LOGIN, UNKNOWN, UNKNOWN
  ELOIORLANDINI, -, 2026-03-24 17:20:56.928000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  CARLOSEDUARDO, -, 2026-03-24 17:26:18.610000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  JOAORIBEIRO, -, 2026-03-24 17:41:03.642000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  JOAORIBEIRO, -, 2026-03-24 17:41:09.239000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  JOSESOUSA, -, 2026-03-24 17:46:58.186000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  MAGNOBARBOSA, -, 2026-03-24 17:49:12.017000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  MACKSONSILVA, -, 2026-03-24 17:55:00.629000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  CARLOSCAMARDA, -, 2026-03-24 18:00:27.139000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  BRENNOGUIMARAES, -, 2026-03-24 18:01:04.448000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  FANDRADE, -, 2026-03-24 18:01:10.305000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  ROGERIOARAUJO, -, 2026-03-24 18:02:06.540000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  PAULODIAS, -, 2026-03-24 18:03:54.421000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  GUSTAVOSERRONI, -, 2026-03-24 18:04:28.625000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  ALLENBATTAIA, -, 2026-03-24 18:06:03.748000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  SOCRATESREIS, -, 2026-03-24 18:07:07.963000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  PAULODIAS, -, 2026-03-24 18:08:06.155000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  CARLOSVIANA, -, 2026-03-24 18:08:32.811000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  THAINACORREA, -, 2026-03-24 18:08:54.781000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  RAFAELALMEIDA, -, 2026-03-24 18:09:13.537000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  PAULOERNANI, -, 2026-03-24 18:11:32.765000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  CARLOSVIANA, -, 2026-03-24 18:15:55.157000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  PAULOERNANI, -, 2026-03-24 18:16:04.723000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  RAFAELALMEIDA, -, 2026-03-24 18:17:31.001000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  CARLOSVIANA, -, 2026-03-24 18:18:02.001000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  PAULOERNANI, -, 2026-03-24 18:18:21.504000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  RICHARDVILCHEZ, -, 2026-03-24 18:28:00.342000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  DENISFREITAS, -, 2026-03-24 18:28:35.546000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  GERMANOCABRAL, -, 2026-03-24 18:28:48.094000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  WSORACLE, -, 2026-03-24 18:30:19.457000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-03-24 18:30:24.589000, LOGIN, UNKNOWN, UNKNOWN
  BRUNOMACIEL, -, 2026-03-24 18:31:24.569000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  JONASOLIVE, -, 2026-03-24 18:36:56.440000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  WSORACLE, -, 2026-03-24 18:39:31.850000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-03-24 18:39:34.147000, LOGIN, UNKNOWN, UNKNOWN
  MACKSONSILVA, -, 2026-03-24 18:43:32.202000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  ROGERIOARAUJO, -, 2026-03-24 18:45:04.860000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  CARLOSVIANA, -, 2026-03-24 18:47:51.742000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  SOCRATESREIS, -, 2026-03-24 18:48:08.799000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  VINICIUSTEIXEIRA, -, 2026-03-24 18:50:19.117000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  DOLGLASFERREIRA, -, 2026-03-24 19:00:19.265000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  PAULODIAS, -, 2026-03-24 19:04:10.979000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  GERMANOCABRAL, -, 2026-03-24 19:06:35.681000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  DAVIDMELLO, -, 2026-03-24 19:08:23.567000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  DENISFREITAS, -, 2026-03-24 19:11:26.838000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  PAULODIAS, -, 2026-03-24 19:12:33.532000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  MACKSONSILVA, -, 2026-03-24 19:15:22.655000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  PAULODIAS, -, 2026-03-24 19:16:54.806000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  ALEXSANDROBERNARDO, -, 2026-03-24 19:35:04.898000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  BRUNORANGEL, -, 2026-03-24 19:38:11.540000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  ALEXSANDROBERNARDO, -, 2026-03-24 19:40:17.516000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  MAURICIOMALAGRIS, -, 2026-03-24 20:00:09.822000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  PAULODIAS, -, 2026-03-24 20:00:53.837000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  ALLENBATTAIA, -, 2026-03-24 20:08:23.490000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  BRUNORANGEL, -, 2026-03-24 21:04:06.881000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  CARLOSCAMARDA, -, 2026-03-24 21:26:47.177000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  BRUNOMACIEL, -, 2026-03-24 21:37:37.164000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  WELLINGTONEMIDIO, -, 2026-03-24 22:01:25.625000, LOGIN, 10.118.254.51, 10.118.254.51
  BRUNOMACIEL, -, 2026-03-24 22:09:49.958000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  DANIELLOPES, -, 2026-03-24 22:12:51.085000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  WELLINGTONEMIDIO, -, 2026-03-24 22:59:32.333000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  SOCRATESREIS, -, 2026-03-24 23:02:06.390000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  ALMIRFILHO, -, 2026-03-24 23:04:38.545000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  MARIOVASCONCELOS, -, 2026-03-24 23:34:56.395000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  DAVIDMELLO, -, 2026-03-25 00:18:39.147000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  JOAORIBEIRO, -, 2026-03-25 00:27:04.908000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  JOAORIBEIRO, -, 2026-03-25 00:27:11.705000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  GABRIELCEH, -, 2026-03-25 00:28:07.500000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  BRUNORANGEL, -, 2026-03-25 00:31:05.596000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  PAULODIAS, -, 2026-03-25 00:36:02.515000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  EDILSONEDGARDO, -, 2026-03-25 00:39:26.666000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  PEDROCOTTING, -, 2026-03-25 00:41:21.782000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  PEDROCOTTING, -, 2026-03-25 00:42:15.364000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  MARIOVASCONCELOS, -, 2026-03-25 00:42:31.848000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  DANIELLOPES, -, 2026-03-25 00:47:59.903000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  FANDRADE, -, 2026-03-25 01:09:48.024000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  FANDRADE, -, 2026-03-25 01:10:19.914000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  ELZEVIRBUENO, -, 2026-03-25 01:11:11.478000, LOGIN, 10.118.254.29, 10.118.254.29
  BRUNORANGEL, -, 2026-03-25 01:16:19.107000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  RENILTONMOURA, -, 2026-03-25 01:24:17.941000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  EDILSONEDGARDO, -, 2026-03-25 01:34:54.890000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  EDILSONEDGARDO, -, 2026-03-25 02:44:21.839000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
  BRUNORANGEL, -, 2026-03-25 02:44:53.459000, LOGIN, odrl-n09-sv013.foresea.com, 10.120.149.45
