IBM Db2 Interactive CLI Sample Program
(C) COPYRIGHT International Business Machines Corp. 1993,1996
All Rights Reserved
Licensed Materials - Property of IBM
US Government Users Restricted Rights - Use, duplication or
disclosure restricted by GSA ADP Schedule Contract with IBM Corp.
> SELECT USERID, LICENSENUM, ISSELFSERVICEUSER, ISUNLICUSER, ISLATEST FROM MAXLICUSAGE;
FetchAll:  Columns: 5
  USERID LICENSENUM ISSELFSERVICEUSER ISUNLICUSER ISLATEST 
  JOAOCFILHO, -, 0, 1, 0
  ROBSONKLEN, -, 0, 1, 0
  GILBERTOGURGELJR, -, 0, 1, 0
  FELIPECARVALHO, -, 0, 1, 0
  RODRIGOLIMAFERREIRA, -, 0, 1, 0
  GGARRIDO, -, 0, 1, 0
  WANDERSONMARINELLEDONASCIMENTO, -, 0, 1, 0
  ISAACSANTOS, -, 0, 1, 0
  DAVIDPINTO, -, 0, 1, 0
  FELIPEPINA, -, 0, 1, 0
  JOSEDOSSANTOSOLIVEIRACARDOSO, -, 0, 1, 0
  ALXAVIER, -, 0, 1, 0
  NATHALIAMACHADO, -, 0, 1, 0
  ROBSONTEIXEIRA, -, 0, 1, 0
  JOSESSOUZA, -, 0, 1, 0
  MICHELSILVA, -, 0, 1, 0
  JEANSANTOS, -, 0, 1, 0
  JOSESOARES, -, 0, 1, 0
  WELLINGTONFERREIRA, -, 0, 1, 0
  MARCELOAZEVEDOPEREIRA, -, 0, 1, 0
  LINCOLNSOUZA, -, 0, 1, 0
  HENRIQUEROQUE, -, 0, 1, 0
  ALEXANDRERIBEIRO, -, 0, 1, 0
  MARCIOROCHA, -, 0, 1, 0
  DIEGOOTAVIO, -, 0, 1, 0
  VLADIMIRSANTOS, -, 0, 1, 0
  EDUARDORODRIGUES, -, 0, 1, 1
  MARCOSJUNIOR, -, 0, 1, 0
  BRUNOZULLO, -, 0, 1, 0
  SONIACOSTA, -, 0, 1, 0
  MAXIMOLEITE, -, 0, 1, 1
  JONASOLIVE, -, 0, 1, 0
  JULIANOOLIVEIRA, -, 0, 1, 0
  EMANUELLYBARRETO, -, 0, 1, 0
  DHINAKARANUTHIRAKODI, -, 0, 1, 0
  WALDENIRFIGUEIRA, -, 0, 1, 0
  CRISTIANOXAVIER, -, 0, 1, 0
  ADAMSANTOS, -, 0, 1, 1
  MUNIRAVALENTIM, -, 0, 1, 0
  FABRICIOSARDINHA, -, 0, 1, 0
  OZIELSANTOS, -, 0, 1, 0
  MARCOSJUNIOR, -, 0, 1, 0
  LAILACABRAL, -, 0, 1, 0
  MICHIELDENHOLLANDER, -, 0, 1, 0
  THIAGOTINOCO, -, 0, 1, 0
  RENANASSEF, -, 0, 1, 0
  FELIPERIBEIRO, -, 0, 1, 0
  VINNICIUSARRUDA, -, 0, 1, 0
  LENIELJUNIOR, -, 0, 1, 0
  JULIORAMIRO, -, 0, 1, 0
  CLAUDIONETO, -, 0, 1, 0
  MARCOSCABRAL, -, 0, 1, 0
  ANDERSONVIEIRA, -, 0, 1, 0
  CLELSONSOARES, -, 0, 1, 0
  RENANSILVA, -, 0, 1, 1
  JOAONETO, -, 0, 1, 0
  FRANCERLANESILVA, -, 0, 1, 1
  THIAGOGRASSINI, -, 0, 1, 0
  WAGNERWYATT, -, 0, 1, 0
  MARIOSERGIO, -, 0, 1, 1
  VICTORPALUMA, -, 0, 1, 0
  LEIDSONSA, -, 0, 1, 0
  FELIPERIBEIRO, -, 0, 1, 0
  ADRIANOCALIXTO, -, 0, 1, 0
  PEDROCOTTING, -, 0, 1, 0
  LEANDROHORA, -, 0, 1, 1
  MARCOSMAUMESSO, -, 0, 1, 0
  DOGONCALVES, -, 0, 1, 0
  RAFAELSILVA, -, 0, 1, 0
  JULIANOOLIVEIRA, -, 0, 1, 0
  RAFAELAGUILAR, -, 0, 1, 0
  RODRIGOMENDES, -, 0, 1, 0
  ANGELOSILVA, -, 0, 1, 0
  EDILSONVIANA, -, 0, 1, 0
  RODRIGOREIS, -, 0, 1, 0
  FERNANDOSILVA, -, 0, 1, 1
  RAFAELAFONSO, -, 0, 1, 0
  HELSONLEE, -, 0, 1, 0
  MARCOSSANTANA, -, 0, 1, 0
  LEANDROSERRA, -, 0, 1, 0
  GEOVANISANTOS, -, 0, 1, 0
  DAVIFRANCISCO, -, 0, 1, 0
  RENATOPINTO, -, 0, 1, 1
  WAGNERRODRIGUES, -, 0, 1, 1
  GIOVANIDAMASCENO, -, 0, 1, 0
  DAVIDIDALINO, -, 0, 1, 0
  MAURICIODEANDRADE, -, 0, 1, 0
  GORDIANOMONTEIRO, -, 0, 1, 0
  RENEMEDEIROS, -, 0, 1, 0
  JULLIANRIBEIRO, -, 0, 1, 0
  JORGESIMENTAL, -, 0, 1, 0
  ANDRESONELIASANDRE, -, 0, 1, 0
  PABLOCABRAL, -, 0, 1, 0
  JHONSTONCLAYDSON, -, 0, 1, 0
  CLELSONSOARES, -, 0, 1, 0
  RODRIGOCHAGAS, -, 0, 1, 0
  FERNANDAAREAS, -, 0, 1, 0
  OLIVIAJULIANELLI, -, 0, 1, 0
  JULIANADUARTE, -, 0, 1, 0
  WALDIRNETO, -, 0, 1, 0
  OSIVALDOSANTOSS, -, 0, 1, 0
  RAFAELSILVA, -, 0, 1, 0
  OSVALDIRSOUZA, -, 0, 1, 0
  ANTONIOGRATIVOL, -, 0, 1, 0
  RAPHAELMEDEIRA, -, 0, 1, 0
  FLAVIOARAUJO, -, 0, 1, 0
  GUILHERMEMANHAES, -, 0, 1, 0
  TARIKAMARO, -, 0, 1, 0
  RENANCARVALHO, -, 0, 1, 0
  DAREKWROBLEWSKI, -, 0, 1, 0
  LUCIANOJUNIOR, -, 0, 1, 0
  EUDESRIBEIRO, -, 0, 1, 1
  RAPHAELNFILHO, -, 0, 1, 0
  RAFAELHORTA, -, 0, 1, 0
  LUCASSOUZA, -, 0, 1, 0
  TAYLERANMORAES, -, 0, 1, 0
  FREDERICOBENEVENUTT, -, 0, 1, 0
  SERGIOCARDOSO, -, 0, 1, 0
  GILSONLOUREIRO, -, 0, 1, 0
  ALEXANDRERIBEIRO, -, 0, 1, 0
  CARLAGUIMARAES, -, 0, 1, 0
  JOANAFREZE, -, 0, 1, 0
  ALEXANDREBONAVITA, -, 0, 1, 0
  PEDROCAVALCANTI, -, 0, 1, 0
  GLIBMYKH, -, 0, 1, 0
  MARCOSRESENDE, -, 0, 1, 1
  LEONARDOVARGAS, -, 0, 1, 0
  CARLOSCAMARDA, -, 0, 1, 0
  BRUNOCORREA, -, 0, 1, 0
  RAFAELSIMOES, -, 0, 1, 0
  EDILSONEDGARDO, -, 0, 1, 1
  JOAOLOPES, -, 0, 1, 0
  MURILOBRAZ, -, 0, 1, 0
  VALDEMIRJESUS, -, 0, 1, 1
  DANIELLOPES, -, 0, 1, 1
  VICTORCADE, -, 0, 1, 0
  RENATAPEREIRA, -, 0, 1, 0
  LUCASMACHADO, -, 0, 1, 0
  OSIELBARRETO, -, 0, 1, 0
  MARCOSGONCALVES, -, 0, 1, 0
  GUSTAVOTAKAMA, -, 0, 1, 0
  HIGORMARIO, -, 0, 1, 0
  ANDRENEIVA, -, 0, 1, 1
  ANDRELJSILVA, -, 0, 1, 0
  JOSEASILVA, -, 0, 1, 0
  ALMIRFILHO, -, 0, 1, 0
  EDMILSONOLIVEIRA, -, 0, 1, 1
  FABRICIOARAUJO, -, 0, 1, 0
  FELIPE SOUZA, -, 0, 1, 0
  CARLOSHENRIQUES, -, 0, 1, 0
  HEVERTONNASCIMENTO, -, 0, 1, 0
  ELZEVIR BUENO, -, 0, 1, 0
  WILHANSPOSES, -, 0, 1, 0
  RANGELTHIAGO, -, 0, 1, 0
  BOUVERNEY, -, 0, 1, 0
  FABRICIOLAUREANO, -, 0, 1, 0
  MARIOROSA, -, 0, 1, 0
  DEYVISONFERREIRA, -, 0, 1, 0
  GABRIELALMEIDA, -, 0, 1, 0
  ANDERSONBACCA, -, 0, 1, 0
  FRANCISCOSOUZA, -, 0, 1, 0
  MONTEIROPAULO, -, 0, 1, 0
  DIOGOCARVALHAES, -, 0, 1, 0
  DIOGOCARVALHOPEREIRA, -, 0, 1, 0
  ROBERTOSANTOS, -, 0, 1, 1
  FABIANOMATIAS, -, 0, 1, 0
  PAULOMALHEIROS, -, 0, 1, 0
  BARBARARROCHA, -, 0, 1, 0
  ITEAM2, -, 0, 1, 0
  FABIOFIGUEIRA, -, 0, 1, 0
  LEONARDOMOREIRA, -, 0, 1, 0
  SERGIOROCHA, -, 0, 1, 0
  MATHEUSALMEIDA, -, 0, 1, 0
  ERNANIMAGALHAES, -, 0, 1, 0
  DOUGLASSOUZAS, -, 0, 1, 0
  PAULOANDRE, -, 0, 1, 0
  ROGERIOOLOVATE, -, 0, 1, 0
  MARCOSNEVES, -, 0, 1, 0
  ALESSANDROPAQUELI, -, 0, 1, 0
  HELTONNASCIMENTO, -, 0, 1, 0
  WASHINGTONCRUZ, -, 0, 1, 0
  BRUNODOSSANTOSROSA, -, 0, 1, 0
  MATHEUSPAULASANTOS, -, 0, 1, 0
  RENEMEDEIROS, -, 0, 1, 0
  TUAREGCAMPOSPAVANI, -, 0, 1, 0
  JOSEANTONIOPINTOBARRETOJUNIOR, -, 0, 1, 0
  LUCASPINHEIRO, -, 0, 1, 0
  WELLINGTONCASTRO, -, 0, 1, 0
  HIAGOSILVAA, -, 0, 1, 0
  DOMINGOSVINICIUS, -, 0, 1, 0
  DAVIDMIRANDA, -, 0, 1, 0
  IURICOUTO, -, 0, 1, 0
  DIOGOCARVALHOPEREIRA, -, 0, 1, 0
  JULIAMELO, -, 0, 1, 0
  GLIBMYKH, -, 0, 1, 0
  RENATOFESSLER, -, 0, 1, 0
  MAURICIOSILVA, -, 0, 1, 0
  ERICALISBOA, -, 0, 1, 0
  ARYGSOUZA, -, 0, 1, 0
  AMANDASOLIVEIRA, -, 0, 1, 0
  CARLOSGOULART, -, 0, 1, 0
  RENATAANDRADE, -, 0, 1, 1
  MAURICIOSILVA, -, 0, 1, 1
  FERNANDOSANTOS, -, 0, 1, 0
  ROBERTOLIMA, -, 0, 1, 0
  FABIANOALVES, -, 0, 1, 0
  FLAVIOFIALHO, -, 0, 1, 0
  RODRIGOBASTOS, -, 0, 1, 0
  PEDROMACHADO, -, 0, 1, 0
  VANESSAPESSANHA, -, 0, 1, 0
  SIDNEYJUNIOR, -, 0, 1, 0
  ANDRELUIZ, -, 0, 1, 0
  FABIOMENDES, -, 0, 1, 0
  EDILSONVIANA, -, 0, 1, 0
  ARTHURONIAS, -, 0, 1, 0
  WALDENIRFIGUEIRA, -, 0, 1, 0
  IGORMOURA, -, 0, 1, 0
  BRUNOCORREA, -, 0, 1, 0
  MARCOSMAUMESSO, -, 0, 1, 0
  ARTHURJORGE, -, 0, 1, 0
  OLIVIAJULIANELLI, -, 0, 1, 0
  BRUNOMOALLEM, -, 0, 1, 0
  MARCOSCABRAL, -, 0, 1, 1
  LINCONOLIVEIRA, -, 0, 1, 0
  ERNANDESPEREIRA, -, 0, 1, 0
  JULIORAMIRO, -, 0, 1, 0
  WASHINGTONCRUZ, -, 0, 1, 0
  PAULO ERNANI, -, 0, 1, 0
  LEONARDOVARGAS, -, 0, 1, 1
  JULIANOOLIVEIRA, -, 0, 1, 0
  FELIPESANTOS, -, 0, 1, 0
  KATIAMACEDO, -, 0, 1, 0
  RENEMEDEIROS, -, 0, 1, 0
  BRENNOSANTANNA, -, 0, 1, 0
  JOSIELMOAUGUSTODIASTEODOROQT, -, 0, 1, 0
  SAMIRCHAGAS, -, 0, 1, 0
  JOCIMARNUNES, -, 0, 1, 0
  CARLOSMATOS, -, 0, 1, 0
  RENANMENDANHA, -, 0, 1, 0
  RAFAELJARDIM, -, 0, 1, 0
  FELIPESILVA, -, 0, 1, 0
  MARCOSRANGEL, -, 0, 1, 0
  RAFAELDAMATA, -, 0, 1, 0
  MATHEUSGSANTOS, -, 0, 1, 0
  CAUALINS, -, 0, 1, 0
  NYKOLASNEVES, -, 0, 1, 0
  IVANILSONSANTOS, -, 0, 1, 0
  VICTORTERRA, -, 0, 1, 0
  JULIORAMIRO, -, 0, 1, 0
  FABIOSANTOS, -, 0, 1, 0
  LUCIANOSOUZA, -, 0, 1, 1
  MARCELOAZEVEDOPEREIRA, -, 0, 1, 0
  LEONARDOMOREIRA, -, 0, 1, 0
  LUANVIANA, -, 0, 1, 0
  GUILHERMESIQUEIRA, -, 0, 1, 0
  CRISTIANALLAN, -, 0, 1, 0
  DEYVERSONVIEIRA, -, 0, 1, 0
  RAMONDASILVA, -, 0, 1, 0
  JOSECLAUDIO, -, 0, 1, 0
  JULIANOSILVA, -, 0, 1, 0
  GABRIELSIQUEIRA, -, 0, 1, 0
  JOAOFARIA, -, 0, 1, 0
  IGOBITTENCOURT, -, 0, 1, 0
  EDUARDOALVES, -, 0, 1, 0
  THIAGOCOELHODOSSANTOS, -, 0, 1, 0
  BIANCAMOREIRA, -, 0, 1, 0
  RODRIGOSRODRIGUES, -, 0, 1, 0
  ANDREFS, -, 0, 1, 0
  CLAUDIORAFAEL, -, 0, 1, 0
  MAURICIOCAMPOS, -, 0, 1, 0
  RICARDOMONTEIRO, -, 0, 1, 0
  CARLOSBATISTA, -, 0, 1, 0
  DENILSONGALVAO, -, 0, 1, 0
  ALECILDOTHEODORO, -, 0, 1, 0
  LUCIOCOSTA, -, 0, 1, 0
  MOSVENESILVA, -, 0, 1, 0
  TIAGODEMESQUITA, -, 0, 1, 0
  GILBERTOCARVALHO, -, 0, 1, 0
  CELSOSOARES, -, 0, 1, 0
  CLAUDECIRGALDINODASILVA, -, 0, 1, 0
  EDERANDRADE, -, 0, 1, 0
  CARLOSVELARDEZ, -, 0, 1, 0
  MARCOSNEVES, -, 0, 1, 0
  PARTHUR, -, 0, 1, 0
  BIANCASANTOS, -, 0, 1, 0
  BRUNOSTOGMULLER, -, 0, 1, 0
  LEONARDOAMORIM, -, 0, 1, 0
  FERNANDOLOPES, -, 0, 1, 1
  PAULOMACIEL, -, 0, 1, 1
  PEDROMACHADO, -, 0, 1, 0
  VITORRIBEIRO, -, 0, 1, 0
  LUANASILVA, -, 0, 1, 0
  CARLAGUIMARAES, -, 0, 1, 0
  DIEGOESMITE, -, 0, 1, 0
  VALDEIRFILHO, -, 0, 1, 0
  CARLOSMARIANO, -, 0, 1, 1
  FABIOFURRIEL, -, 0, 1, 0
  FERNANDOARAUJO, -, 0, 1, 0
  MAURICIOMORAES, -, 0, 1, 0
  HUGOSOUTO, -, 0, 1, 1
  NATHALIAMACHADO, -, 0, 1, 0
  JONASOLIVE, -, 0, 1, 0
  MATEUSLUIZ, -, 0, 1, 0
  VINICIUSTEIXEIRA, -, 0, 1, 1
  JULIANAMANHAES, -, 0, 1, 0
  JOAOGOMES, -, 0, 1, 0
  THIAGOMIRANDA, -, 0, 1, 0
  GUSTAVOCORGOSINHO, -, 0, 1, 0
  LUCASANGELIM, -, 0, 1, 0
  JOSESILVA, -, 0, 1, 0
  ENZOAZEVEDO, -, 0, 1, 0
  ALEXSALUSTINO, -, 0, 1, 0
  CLAUDIONETO, -, 0, 1, 0
  FABIOFIGUEIRA, -, 0, 1, 0
  TIAGOAGUIAR, -, 0, 1, 0
  WESLEYBUENO, -, 0, 1, 0
  RAFAELNASCIMENTO, -, 0, 1, 0
  ITALOPEREIRA, -, 0, 1, 0
  NATTON, -, 0, 1, 0
  RUANNEMATOSS, -, 0, 1, 0
  MARIOFILHO, -, 0, 1, 0
  DIEGOSOUZA, -, 0, 1, 0
  NILTONPENA, -, 0, 1, 0
  RENANFERRETTI, -, 0, 1, 0
  UALDINEICOSTA, -, 0, 1, 0
  GILBERTOAMARAL, -, 0, 1, 0
  RAFAELGRIJO, -, 0, 1, 0
  LEONARDOLEMOS, -, 0, 1, 0
  BRUNOFREITAS, -, 0, 1, 0
  JHONATANREIS, -, 0, 1, 0
  ANDERSONBRAGA, -, 0, 1, 0
  ROBSONTEIXERA, -, 0, 1, 0
  JORGEGARCIA, -, 0, 1, 0
  EDIELFILHO, -, 0, 1, 0
  RODRIGOCHAGAS, -, 0, 1, 0
  MATHEUSSEGOLIN, -, 0, 1, 0
  DIEGOBAZANE, -, 0, 1, 0
  MOSVENESILVA, -, 0, 1, 0
  VICTORCOSTA, -, 0, 1, 0
  RENANMENDANHA, -, 0, 1, 0
  THALESCEZAR, -, 0, 1, 0
  BRUNOSILVA, -, 0, 1, 0
  JOSEGERALDO, -, 0, 1, 0
  LUCASMACIEL, -, 0, 1, 0
  JACSONSSILVA, -, 0, 1, 0
  JOAODAVID, -, 0, 1, 0
  EVANGIVALDOAZEVEDO, -, 0, 1, 0
  SEDIELMACIEL, -, 0, 1, 0
  CLAUDIOREGIS, -, 0, 1, 0
  FELIPEFRANKLIN, -, 0, 1, 0
  NATANAELDOESPIRITOSANTO, -, 0, 1, 0
  WEVERSONFELIX, -, 0, 1, 0
  RODRIGOFRANCISCO, -, 0, 1, 0
  FELLYPEANDRADE, -, 0, 1, 0
  FRANCISCOVELOZO, -, 0, 1, 0
  ROBSONOLOVATE, -, 0, 1, 0
  JONATHASSANTOS, -, 0, 1, 0
  PEDROBARRETO, -, 0, 1, 0
  RAPHAELCARINO, -, 0, 1, 1
  FABRICIOSILVAMEDEIROS, -, 0, 1, 0
  ELZEVIRBUENO, -, 0, 1, 1
  FAGNERARAUJOCAERES, -, 0, 1, 0
  FCOELHO, -, 0, 1, 0
  ALEXARAUJO, -, 0, 1, 0
  VINICIUSPINTO, -, 0, 1, 0
  JOAOENILSON, -, 0, 1, 0
  JONESRANGEL, -, 0, 1, 0
  GUSTAVOCANARIO, -, 0, 1, 0
  ADRIANOCALIXTO, -, 0, 1, 0
  BRUNOROSA, -, 0, 1, 0
  ALEXANDREBONAVITA, -, 0, 1, 0
  PARTHUR, -, 0, 1, 0
  KASTOLPHO, -, 0, 1, 0
  KATIAALMADA, -, 0, 1, 0
  BRUNORANGEL, -, 0, 1, 1
  BRUNOJOVINO, -, 0, 1, 0
  NICOLESILVEIRA, -, 0, 1, 0
  NATHALIAMACHADO, -, 0, 1, 0
  VITORRIBEIRO, -, 0, 1, 0
  MARLONSANTOS, -, 0, 1, 0
  ANDREDIAS, -, 0, 1, 0
  FABRICIOPIEKALA, -, 0, 1, 0
  FABIOFIGUEIRA, -, 0, 1, 0
  RAFAELMARCHIORI, -, 0, 1, 0
  BARBARAB_TER, -, 0, 1, 0
  FABRICIOSARDINHA, -, 0, 1, 0
  ANDREDIAS, -, 0, 1, 0
  ANDERSONMIRANDA, -, 0, 1, 0
  HELPDESK, -, 0, 1, 1
  MACKSONSILVA, -, 0, 1, 1
  FABRICIOABILIO, -, 0, 1, 0
  EMANUELLYBARRETO, -, 0, 1, 0
  DACIANLAZA, -, 0, 1, 0
  MARCOSMAUMESSO, -, 0, 1, 0
  ALESSANDROSOUZA, -, 0, 1, 0
  DIEGOFREITAS, -, 0, 1, 0
  LINDOMARSILVA, -, 0, 1, 0
  JONASOLIVE, -, 0, 1, 0
  FABIOCARVALHO, -, 0, 1, 0
  GUSTAVOCANARIO, -, 0, 1, 0
  ROBERTAROMAES, -, 0, 1, 0
  ESTIVERSSONFERNANDES, -, 0, 1, 1
  THIAGOTINOCO, -, 0, 1, 0
  ERICLOPES, -, 0, 1, 0
  VICTORHENRIQUE, -, 0, 1, 0
  WALDENIRFIGUEIRA, -, 0, 1, 0
  RAPHAELNFILHO, -, 0, 1, 0
  AISLANDANTAS, -, 0, 1, 0
  ALLEXANDERFREITAS, -, 0, 1, 0
  PERLAFABIANO, -, 0, 1, 0
  MAURICIOMALAGRIS, -, 0, 1, 1
  VICTORHENRIQUE, -, 0, 1, 0
  RICARDOBASTOS, -, 0, 1, 0
  JOANAFREZE, -, 0, 1, 0
  JONATHANCHELE, -, 0, 1, 0
  MARCELOSENA, -, 0, 1, 1
  GUSTAVOCORGOSINHO, -, 0, 1, 0
  CARLOSVIANA, -, 0, 1, 1
  JOSENILDOSILVA, -, 0, 1, 0
  LINCONOLIVEIRA, -, 0, 1, 0
  RAFAELSILVA, -, 0, 1, 0
  ADRIANOAZEREDO, -, 0, 1, 0
  DANIELARAO, -, 0, 1, 0
  MAGNOBARBOSA, -, 0, 1, 0
  DIEGOSANTOS, -, 0, 1, 1
  FABIANOFERNANDES, -, 0, 1, 0
  GERMANO CABRAL, -, 0, 1, 0
  CLAUDIOSILVA, -, 0, 1, 0
  LEANDROCONCEICAO, -, 0, 1, 0
  FABIOMARTINS, -, 0, 1, 0
  PATRICKSANTANA, -, 0, 1, 0
  JOAONOBRIGA, -, 0, 1, 0
  KELVINRIBEIRO, -, 0, 1, 0
  ANTONIOJORGE, -, 0, 1, 0
  ANDRERIBEIRO, -, 0, 1, 0
  ROBSONROSA, -, 0, 1, 0
  ALINEOLIVEIRA, -, 0, 1, 0
  RAFAELDUARTE, -, 0, 1, 0
  FABIOMACEDO, -, 0, 1, 0
  ADELSONJUNIOR, -, 0, 1, 0
  RUIDIAS, -, 0, 1, 0
  CRISTIANOBARCELOS, -, 0, 1, 0
  NANGLESACRAMENTA, -, 0, 1, 0
  GENIVALDOALVES, -, 0, 1, 0
  PALMERAYRES, -, 0, 1, 0
  ALEXANDRESOUZAA, -, 0, 1, 0
  ANDERSONDAMES, -, 0, 1, 0
  HUDSONSILVA, -, 0, 1, 0
  JOSEASILVA, -, 0, 1, 0
  TIAGOMESQUITA, -, 0, 1, 0
  HEBERTSILVA, -, 0, 1, 0
  DANTEALBURQUERQUE, -, 0, 1, 0
  GLEIDSONALVES, -, 0, 1, 0
  GLIBMYKH, -, 0, 1, 0
  VICTORCOSTA, -, 0, 1, 0
  MAUROFONSECA, -, 0, 1, 0
  GUSTAVOSERRONI, -, 0, 1, 1
  CARLAGUIMARAES, -, 0, 1, 0
  ANAMEIRELLES, -, 0, 1, 0
  VANESSAPESSANHA, -, 0, 1, 0
  VANESSAPESSANHA, -, 0, 1, 0
  ANTONIOGONÇALVES, -, 0, 1, 0
  WENDELLLINHARES, -, 0, 1, 0
  PEDROHPINTO, -, 0, 1, 0
  WELINGTONSOUZA, -, 0, 1, 1
  MARKUSVINICIUS, -, 0, 1, 0
  MAURICIOCORREIA, -, 0, 1, 1
  ANDREDIAS, -, 0, 1, 0
  CARLOSMARIANO, -, 0, 1, 0
  RODRIGOMENDES, -, 0, 1, 0
  DACIANLAZA, -, 0, 1, 0
  DOWGLASAREAS, -, 0, 1, 0
  CARLOSVIANA, -, 0, 1, 0
  ROBSONROSA, -, 0, 1, 0
  RICARDOBASTOS, -, 0, 1, 0
  CARLOSCAMARDA, -, 0, 1, 1
  THIAGODASILVA, -, 0, 1, 0
  WILIANJOSÈDASILVA, -, 0, 1, 0
  DOLGLASFERREIRA, -, 0, 1, 0
  BRUNOCORREA, -, 0, 1, 0
  FABIOFIGUEIRA, -, 0, 1, 0
  THIAGODASILVA, -, 0, 1, 0
  BRUNOPINTO, -, 0, 1, 0
  TIAGOSILVA, -, 0, 1, 0
  JONATHANMELGACO, -, 0, 1, 1
  ALESSANDROPASINI, -, 0, 1, 0
  LEONARDOMOREIRA, -, 0, 1, 0
  DOLGLASFERREIRA, -, 0, 1, 1
  MAXREG, O&G_LIMITED, 0, 0, 0
  GABRIELREGIS, -, 0, 1, 0
  ALCIDESNETO, -, 0, 1, 1
  BRUNOLEAL, -, 0, 1, 0
  JEFFERSONEDUARDO, -, 0, 1, 0
  JULIANOSOUSA, -, 0, 1, 0
  ALEXANDREDECARVALHO, -, 0, 1, 0
  BRUNOFREITAS, -, 0, 1, 0
  DIOGONUNES, -, 0, 1, 0
  ELEANDROMELLO, -, 0, 1, 0
  FABRICIOVERISSIMO, -, 0, 1, 1
  FELIPEALVES, -, 0, 1, 0
  GILMARJESUS, -, 0, 1, 0
  GORDIANOMONTEIRO, -, 0, 1, 0
  ROMELMELO, -, 0, 1, 0
  DENISFREITAS, -, 0, 1, 0
  EVANILSONXAVIER, -, 0, 1, 0
  LUIZDACOSTA, -, 0, 1, 0
  MARCIANOSANA, -, 0, 1, 0
  GUTEMBERGSILVA, -, 0, 1, 0
  JOAOGONCALVES, -, 0, 1, 0
  RODRIGODASILVA, -, 0, 1, 0
  JONASOLIVE, -, 0, 1, 1
  HAGATAOLIVEIRA, -, 0, 1, 0
  PIERREBOM, -, 0, 1, 1
  PAULOLIMA, -, 0, 1, 0
  RUANNEMATOS, -, 0, 1, 0
  ANDREVENTURA, -, 0, 1, 0
  RODRIGOGREG, -, 0, 1, 0
  JOAOMENDES, -, 0, 1, 0
  ADEMARJUNIOR, -, 0, 1, 0
  CHARLESSANTOS, -, 0, 1, 0
  BRENOCOLOMBIANO, -, 0, 1, 0
  WESLEYSANTOS, -, 0, 1, 0
  GILDENILDOPESSOA, -, 0, 1, 0
  ALEXGUIMARAES, -, 0, 1, 0
  FABIOJOSE, -, 0, 1, 0
  RENANVIEIRA, -, 0, 1, 1
  ALANBALANIUK, -, 0, 1, 0
  GABRIELAPIMENTA, -, 0, 1, 0
  DJALMASANTOS, -, 0, 1, 0
  JOSECLAUDIOSOUZA, -, 0, 1, 0
  WELLINGTONCASTRO, -, 0, 1, 0
  JOSEGREGORIO, -, 0, 1, 0
  ALEXANDRERODRIGUESS, -, 0, 1, 0
  FRANCISNEISANTOS, -, 0, 1, 0
  NATALIAMAPA, -, 0, 1, 0
  MAGNOGOMES, -, 0, 1, 0
  ROGERIOJOSEPEREIRA, -, 0, 1, 0
  MAXINST, -, 0, 1, 0
  JOSERICARDODOSSANTOS, -, 0, 1, 0
  JULIAMARCHIOTE, -, 0, 1, 0
  RAFAEL, -, 0, 1, 0
  ARTHURONIAS, -, 0, 1, 0
  VANIASANTOS, -, 0, 1, 0
  WALBERSILVA, -, 0, 1, 0
  FLAVIOJUNIOR, -, 0, 1, 0
  ITEAM, -, 0, 1, 0
  CARLOSALVARENGA, -, 0, 1, 0
  EVALDOCOSTA, -, 0, 1, 0
  GUILHERMEMANHAES, -, 0, 1, 0
  THIAGOCAMINHA, -, 0, 1, 0
  JOAOCNETO, -, 0, 1, 0
  LIGIASENA, -, 0, 1, 0
  FABIOBEZERRA, -, 0, 1, 0
  ANDRENEIVA, -, 0, 1, 0
  EMANUELLYBARRETO, -, 0, 1, 0
  ANDERSONDASILVA, -, 0, 1, 0
  MARCELOSOUZA, -, 0, 1, 0
  THIAGODASILVA, -, 0, 1, 0
  RICARDOBASTOS, -, 0, 1, 0
  THIAGODASILVA, -, 0, 1, 0
  HAMILTONJUNIOR, -, 0, 1, 0
  VICTORHENRIQUE, -, 0, 1, 0
  HENRIQUEROQUE, -, 0, 1, 0
  ANDREFERNANDES, -, 0, 1, 0
  VAGNERSILVA, -, 0, 1, 0
  PIETROMACHADO, -, 0, 1, 0
  JOSELIMA, -, 0, 1, 0
  ELOIORLANDINI, -, 0, 1, 1
  VICTORHENRIQUE, -, 0, 1, 0
  LETICIALEITE, -, 0, 1, 0
  JONASOLIVE, -, 0, 1, 0
  FERNANDOARAUJO, -, 0, 1, 1
  ROMELCRYSTHIAN, -, 0, 1, 1
  OLIVIAJULIANELLI, -, 0, 1, 0
  WALDENIRFIGUEIRA, -, 0, 1, 0
  ROGERIOARAUJO, -, 0, 1, 1
  LEORNADOLEMOS, -, 0, 1, 0
  WELLINGTONFERREIRA, -, 0, 1, 0
  HELIANOPACHECO, -, 0, 1, 0
  HELIANOPACHECOCHERIGATE, -, 0, 1, 0
  JULIANADUARTE, -, 0, 1, 0
  ROBERTOLAURENTINO, -, 0, 1, 0
  FABRICIOPEREIRA, -, 0, 1, 0
  MARCELOGENY, -, 0, 1, 0
  HUDSONPAULO, -, 0, 1, 0
  DIEGOBAZANE, -, 0, 1, 0
