IBM Db2 Interactive CLI Sample Program
(C) COPYRIGHT International Business Machines Corp. 1993,1996
All Rights Reserved
Licensed Materials - Property of IBM
US Government Users Restricted Rights - Use, duplication or
disclosure restricted by GSA ADP Schedule Contract with IBM Corp.
> SELECT USERID, LICENSENUM, ISSELFSERVICEUSER, ISUNLICUSER, ISLATEST FROM MAXLICUSAGE;
FetchAll:  Columns: 5
  USERID LICENSENUM ISSELFSERVICEUSER ISUNLICUSER ISLATEST 
  HELENAALMEIDA, -, 0, 1, 0
  PATRICKSILVA, -, 0, 1, 0
  JONASPINHEIRO, -, 0, 1, 0
  ANDERSONOLIVEIR, -, 0, 1, 0
  ANA.FREITAS, -, 0, 1, 0
  GUSTAVOMONTENEG, -, 0, 1, 0
  MARIONICOLI, O&G_LIMITED, 0, 0, 0
  ALESSANDROSANTOS, O&G_AUTHORIZED, 0, 0, 0
  ALEKSANDROMAICK, O&G_AUTHORIZED, 0, 0, 0
  EUGENIOCAMPOS, O&G_LIMITED, 0, 0, 0
  CLAUDIOFARIAS, O&G_AUTHORIZED, 0, 0, 0
  LEANDROJACOMINI, O&G_AUTHORIZED, 0, 0, 0
  DOGONCALVES, O&G_LIMITED, 0, 0, 0
  DIEGORODRIGUES, O&G_LIMITED, 0, 0, 0
  BASEREADONLY, O&G_LIMITED, 0, 0, 0
  BKRAMER, O&G_AUTHORIZED, 0, 0, 0
  DIEGOOTAVIO, O&G_LIMITED, 0, 0, 0
  ABEATRIZ, O&G_AUTHORIZED, 0, 0, 0
  JEFFERSONSOUZA, O&G_LIMITED, 0, 0, 0
  MAXADOOG, -, 0, 1, 0
  HUGOMALUF, O&G_AUTHORIZED, 0, 0, 0
  EDUARDOSILVA, O&G_LIMITED, 0, 0, 0
  BASEREADY, O&G_LIMITED, 0, 0, 0
  MARLONROBIM, O&G_LIMITED, 0, 0, 0
  JOSEPITTA, O&G_AUTHORIZED, 0, 0, 0
  MARCELOPEDRO, O&G_AUTHORIZED, 0, 0, 0
  MARCELOLAMOGLIA, O&G_LIMITED, 0, 0, 0
  RUANNSILVA, O&G_LIMITED, 0, 0, 0
  PEDRODUARTE, O&G_LIMITED, 0, 0, 0
  CIBELYGOMES, O&G_LIMITED, 0, 0, 0
  LEANDROROCHA, O&G_LIMITED, 0, 0, 0
  LENIELJUNIOR, O&G_AUTHORIZED, 0, 0, 0
  LAIONSOUZA, O&G_LIMITED, 0, 0, 0
  LUCIANORIBEIRO, O&G_AUTHORIZED, 0, 0, 0
  FERNANDAALMEIDA, O&G_LIMITED, 0, 0, 0
  JOSECAMPOS, O&G_AUTHORIZED, 0, 0, 0
  MURILOBRAZ, O&G_LIMITED, 0, 0, 0
  PIETROMACHADO, O&G_LIMITED, 0, 0, 0
  VICTORSANTOS, O&G_AUTHORIZED, 0, 0, 0
  EMERSONBASTOS, O&G_LIMITED, 0, 0, 0
  BRUNOCOSTA, O&G_LIMITED, 0, 0, 0
  JOSRSILVA, O&G_AUTHORIZED, 0, 0, 0
  LEANDROROCHA, O&G_LIMITED, 0, 0, 0
  RODRIGOBASTOS, -, 0, 1, 1
  JOSERAIMUNDO, -, 0, 1, 0
  MAUROFONSECA, -, 0, 1, 0
  CAROLINAALMEIDA, -, 0, 1, 0
  LORENBRANDAO, -, 0, 1, 0
  IGORTHOMAZ, -, 0, 1, 0
  ISYSFALTZ, -, 0, 1, 0
  VICTORBORBA, -, 0, 1, 0
  LAURANASCIMENTO, -, 0, 1, 0
  LUISACALDERON, -, 0, 1, 0
  HELPDESK, -, 0, 1, 0
  CAMILAFREITAS, O&G_LIMITED, 0, 0, 0
  PEDROCAVALCANTI, -, 0, 1, 0
  LUCASCARVALHO, O&G_LIMITED, 0, 0, 0
  GILSONLOUREIRO, -, 0, 1, 0
  HELENAALMEIDA, -, 0, 1, 0
  VANESSASOLIVEIRA, -, 0, 1, 0
  AGATHAALVARENGA, -, 0, 1, 0
  RUTHSILVA, O&G_LIMITED, 0, 0, 0
  HELPDESK, O&G_LIMITED, 0, 0, 0
  MARCELOLEONARDO, O&G_LIMITED, 0, 0, 0
  EDILSONVIANA, O&G_LIMITED, 0, 0, 0
  JOAOPINHEIRO, -, 0, 1, 0
  PYERREDACTTES, -, 0, 1, 1
  VITORRIBEIRO, -, 0, 1, 0
  ITEAM2, -, 1, 0, 0
  IGORKLEM, -, 0, 1, 0
  SIDNEISCHOTT, -, 0, 1, 0
  WLADMIRSILVA, O&G_LIMITED, 0, 0, 0
  VICTORIASILVA, O&G_LIMITED, 0, 0, 0
  LUCIANOJUNIOR, -, 0, 1, 0
  LUCASPORTES, -, 0, 1, 0
  FRANCISCOCARVALHAL, -, 0, 1, 0
  DENYSILVA, -, 0, 1, 1
  GUSTAVOBOMFIM, -, 0, 1, 0
  MARCIOMAGALHAES, O&G_LIMITED, 0, 0, 0
  LUCASMACHADO, -, 0, 1, 0
  FABIOMURTEIRA, O&G_LIMITED, 0, 0, 0
  JOSESILVA, -, 0, 1, 0
  ERICACARVALHO, O&G_LIMITED, 0, 0, 0
  HENRIQUEGOUVEIA, -, 0, 1, 1
  DIANAAMORIM, -, 0, 1, 0
  HENRIQUEAGUIAR, -, 0, 1, 0
  CELIAPESSANHA, -, 0, 1, 0
  A.SANTIAGO, -, 0, 1, 0
  LGUIDA, O&G_LIMITED, 0, 0, 0
  RCATAIDE, O&G_LIMITED, 0, 0, 0
  ERICALISBOA, -, 0, 1, 0
  MICHIELDENHOLLANDER, -, 0, 1, 0
  GUILHERMEBARCELOS, -, 0, 1, 0
  JOAOVITOROLIVEIRA, -, 0, 1, 0
  VINICIUSROCHA, -, 0, 1, 0
  STEVEWENTWORTH, -, 0, 1, 0
  FERNANDAALMEIDA, -, 0, 1, 0
  LAIONSOUZA, -, 0, 1, 0
  HASSLERLEAL, -, 0, 1, 0
  EMERSONPEREIRA, -, 0, 1, 0
  DACIANLAZA, -, 0, 1, 0
  RODRIGOMENDES, -, 0, 1, 0
  GUSTAVOSERRONI, -, 0, 1, 0
  LARAKLEM, O&G_LIMITED, 0, 0, 0
  GUILHERMEESTEVES, -, 0, 1, 0
  THIAGOBASTOS, O&G_LIMITED, 0, 0, 0
  RONALDOFERREIRA, -, 0, 1, 0
  PALOMAFERREIRA, -, 0, 1, 0
  ALEXANDREPECANHA, O&G_LIMITED, 0, 0, 0
  AYRTONSILVA, -, 0, 1, 0
  RAFAELAUAD, -, 0, 1, 0
  MARCELOSENA, -, 0, 1, 0
  GUSTAVOBATISTA, -, 0, 1, 0
  SIMONEALVES, -, 0, 1, 0
  ANGELASAVI, -, 0, 1, 1
  NATHALIACOSTA, -, 0, 1, 0
  JHONATANSANTOS, -, 0, 1, 0
  JOABROSA, -, 0, 1, 0
  YASMINBARBOSA, -, 0, 1, 0
  PATRICIACAMACHO, -, 0, 1, 0
  WILTONOLIVEIRA, -, 0, 1, 0
  DALILARODRIGUES, -, 0, 1, 0
  ANDREWSOIMPIO, -, 0, 1, 0
  THIAGOBRAGA, -, 0, 1, 0
  ERICACARVALHO, -, 0, 1, 0
  OSIELBARRETO, -, 0, 1, 1
  MARIANAROCHA, -, 0, 1, 0
  PATRICKPIRES, -, 0, 1, 0
  FERNANDAALMEIDA, -, 0, 1, 0
  LUCASANGELIM, -, 0, 1, 0
  ISYSFALTZ, -, 0, 1, 0
  LETICIALEITE, -, 0, 1, 0
  VICTORBORBA, -, 0, 1, 1
  MARCELLAAYRES, -, 0, 1, 0
  SIMONEALVES, -, 0, 1, 0
  VANESSASANTOS, O&G_LIMITED, 0, 0, 0
  SIDNEISCHOTT, -, 0, 1, 0
  SERGIOSAPUCAIA, O&G_LIMITED, 0, 0, 0
  CHADCOVERLY, -, 0, 1, 0
  LEANDROCALDAS, -, 0, 1, 0
  NICHOLASGOUVEIA, O&G_LIMITED, 0, 0, 0
  NICHOLASGOUVEIA, -, 0, 1, 0
  GUSTAVOTAKAMA, -, 0, 1, 0
  ALESSANDROPASINI, -, 0, 1, 0
  LARAALVES, -, 0, 1, 0
  AYRTONSILVA, -, 0, 1, 1
  THIAGOHOMEM, -, 0, 1, 0
  BRUNOMOALLEM, -, 0, 1, 0
  IVANBRITO, -, 0, 1, 0
  EMILLYNOGUEIRA, -, 0, 1, 0
  GUILHERMECOUTO, -, 0, 1, 0
  ERICALISBOA, -, 0, 1, 0
  RENATOLIMA, O&G_LIMITED, 0, 0, 0
  EDWINVILLAGARAY, -, 0, 1, 0
  PALOMAFERREIRA, -, 0, 1, 0
  SONIACOSTA, O&G_LIMITED, 0, 0, 0
  PAULOMARTINS, O&G_LIMITED, 0, 0, 0
  PERLAFERNANDES, -, 0, 1, 0
  ITEAM2, O&G_LIMITED, 0, 0, 0
  PAULOMARTINS, -, 0, 1, 0
  WANDERLANSANTO, -, 0, 1, 0
  RODRIGOGUIMARAES, O&G_LIMITED, 0, 0, 0
  WAGNERAZEVEDO, -, 0, 1, 0
  ELAINESILVA, O&G_LIMITED, 0, 0, 0
  HELAZAROLUIZ, -, 0, 1, 0
  BRUNOKATO, -, 0, 1, 0
  FABIOMURTEIRA, O&G_LIMITED, 0, 0, 0
  WILLIAMCUNHA, -, 0, 1, 0
  MARIAFREITAS, -, 0, 1, 0
  MARCIOMAGALHAES, O&G_LIMITED, 0, 0, 0
  PATRICIALIMA, -, 0, 1, 0
  NACIBHADDAD, -, 0, 1, 0
  ANACARNEIRO, O&G_LIMITED, 0, 0, 0
  CARLOSCSANTOS, -, 0, 1, 0
  ROBERVALSALES, O&G_LIMITED, 0, 0, 0
  COGNOS, -, 0, 1, 0
  NATHALIAMACHADO, -, 0, 1, 0
  RENANASSEF, -, 0, 1, 0
  WENDELLLINHARES, -, 0, 1, 0
  FABIANAMEIRELES, -, 0, 1, 0
  FABIOSOUZA, -, 0, 1, 0
  PATRICKMACHADO, -, 0, 1, 0
  RAONIBATISTA, -, 0, 1, 0
  VANESSAOLIVEIRA, O&G_LIMITED, 0, 0, 0
  LUCASSOUZA, -, 0, 1, 0
  THAYNAMARTINS, -, 0, 1, 0
  VITORRIBEIRO, -, 0, 1, 0
  NILTONBASTOS, -, 0, 1, 0
  NICHOLASGOUVEIA, -, 1, 0, 0
  KLISMANCHAGAS, -, 0, 1, 0
  NATHALIAMACHADO, O&G_LIMITED, 0, 0, 0
  THIAGOMESSIAS, -, 0, 1, 0
  WESLEYSOUZA, -, 0, 1, 0
  RONALDOFERREIRA, -, 0, 1, 0
  AARONCAMPBELL, -, 0, 1, 0
  CARLOSMARIANO, -, 0, 1, 0
  THIAGOSILVEIRA, O&G_LIMITED, 0, 0, 0
  VICTORIASILVA, -, 0, 1, 0
  LEONARDOMOREIRA, -, 0, 1, 0
  FABRIZIOSOBRINHO, -, 0, 1, 0
  ADRIANBALZANA, -, 0, 1, 0
  LICIAAVENA, -, 0, 1, 0
  FELIPEMENEZES, -, 0, 1, 0
  LEONARDODOURADO, -, 0, 1, 0
  CARLOSJUNIOR, -, 0, 1, 0
  IVANBRITO, -, 0, 1, 0
  DIEGOMORGADE, -, 0, 1, 0
  CLAUDIOUEHARA, -, 0, 1, 0
  CINTHIAPESSANHA, -, 0, 1, 0
  APPEREIRA, -, 0, 1, 1
  FELIPEVSILVA, -, 0, 1, 0
  RENATAPEREIRA, O&G_LIMITED, 0, 0, 0
  MATHEUSSIQUEIRA, -, 0, 1, 0
  C.MONTEIRO, -, 0, 1, 0
  WALLACESIQUEIRA, -, 0, 1, 1
  JONATASFERNANDE, -, 0, 1, 0
  JULIANALIRIO, -, 0, 1, 0
  PALOMACORREIA, -, 0, 1, 0
  LEONESETENTA, -, 0, 1, 0
  FLAVIAFEITOSA, -, 0, 1, 0
  RODRIGOBERTI, -, 0, 1, 0
  ROBERTOSILVA, -, 0, 1, 0
  SONIACOSTA, -, 0, 1, 0
  ENZOAZEVEDO, -, 0, 1, 0
  JONATASFERNANDES, -, 0, 1, 0
  TATIANASOUZA, -, 0, 1, 0
  DIEGOCOUTO, -, 0, 1, 0
  MATEUSLUIZ, -, 0, 1, 0
  LUCIANOCABRAL, -, 0, 1, 0
  PEDROLORA, -, 0, 1, 0
  RENATACOLIN, -, 0, 1, 0
  LINEUNETO, -, 0, 1, 0
  RODRIGOGUIMARAES, -, 0, 1, 0
  GUSTAVOCORGOSINHO, -, 0, 1, 0
  ITEAM2, -, 0, 1, 0
  BENRADU, -, 0, 1, 0
  LEOSANDOVAL, -, 0, 1, 0
  AARONCAMPBELL, -, 0, 1, 0
  CLAUDIOFARIAS, -, 0, 1, 0
  MEQUESILVA, -, 0, 1, 0
  LUIZAMARELI, -, 0, 1, 0
  KARINYMIRANDA, -, 0, 1, 0
  RENATAPEREIRA, -, 0, 1, 0
  HELPDESK, -, 0, 1, 0
  MARCIOMAGALHAES, -, 0, 1, 0
  SONIACOSTA, -, 0, 1, 0
  ELAINESILVA, -, 0, 1, 0
  FABIOMURTEIRA, -, 0, 1, 0
  VANESSASANTOS, -, 0, 1, 0
  TIAGOFREITAS, -, 0, 1, 0
  DALILARODRIGUES, -, 0, 1, 0
  ROBERTATOSTES, -, 0, 1, 0
  MARCIACRUZ, -, 0, 1, 1
  ADRIANOCALIXTO, -, 0, 1, 0
  HAGATAOLIVEIRA, -, 0, 1, 0
  LINEUNETO, -, 0, 1, 0
  ALISSONBARROS, -, 0, 1, 0
  ALMIRFILHO, -, 0, 1, 0
  MXINTADM, -, 0, 1, 0
  HIAGOPACHECO, O&G_LIMITED, 0, 0, 0
  PEDROVINICIUS, O&G_AUTHORIZED, 0, 0, 0
  HELCIOYASSUO, O&G_LIMITED, 0, 0, 0
  SULAMITAMUNIZ, O&G_LIMITED, 0, 0, 0
  CONSUELOCAMPELLO, O&G_LIMITED, 0, 0, 0
  AFREIRE, O&G_AUTHORIZED, 0, 0, 0
  GERALDOJUNIOR, O&G_LIMITED, 0, 0, 0
  EDILSONVIANA, O&G_LIMITED, 0, 0, 0
  MARCELOAZEVEDO, O&G_AUTHORIZED, 0, 0, 0
  LUANCARD, O&G_AUTHORIZED, 0, 0, 0
  PEDROESTRELA, O&G_AUTHORIZED, 0, 0, 0
  USERTESTE1, O&G_AUTHORIZED, 0, 0, 0
  JOSEHALMEIDA, O&G_LIMITED, 0, 0, 0
  BPETRONILHO, O&G_AUTHORIZED, 0, 0, 0
  WLADMYRCALLADO, O&G_LIMITED, 0, 0, 0
  TAMIRESKLEM, O&G_AUTHORIZED, 0, 0, 0
  PATRICKLEAL, O&G_LIMITED, 0, 0, 0
  ELTONNEVES, O&G_AUTHORIZED, 0, 0, 0
  RAFAELPASCOAL, O&G_LIMITED, 0, 0, 0
  HEITORGIOPPO, O&G_LIMITED, 0, 0, 0
  ISABELAPODORA, O&G_LIMITED, 0, 0, 0
  PAMELAOLIVEIRA, O&G_LIMITED, 0, 0, 0
  RAFAELHORTA, O&G_LIMITED, 0, 0, 0
  VINICIUSLIMA, O&G_LIMITED, 0, 0, 0
  TULIOCESAR, O&G_AUTHORIZED, 0, 0, 0
  FRANCISRIBEIRO, O&G_AUTHORIZED, 0, 0, 0
  MARCELOLEONARDO, O&G_LIMITED, 0, 0, 0
  RENANAVNER, -, 0, 1, 0
  ANDRESILVA, O&G_LIMITED, 0, 0, 0
  WEVERTONNAZARIO, O&G_LIMITED, 0, 0, 0
  CICEROGUIMARAES, O&G_LIMITED, 0, 0, 0
  PGARAT, O&G_AUTHORIZED, 0, 0, 0
  CICEROHOLANDA, O&G_AUTHORIZED, 0, 0, 0
  LUIFORMAGGINI, O&G_AUTHORIZED, 0, 0, 0
  MARIAFRIEDHEIM, O&G_AUTHORIZED, 0, 0, 0
  RAFAELAUAD, O&G_LIMITED, 0, 0, 0
  SORAYARANGEL, O&G_LIMITED, 0, 0, 0
  ERNANECARVALHAL, O&G_LIMITED, 0, 0, 0
  ALANBARROSO, O&G_LIMITED, 0, 0, 0
  CHARLESPEREIRA, O&G_LIMITED, 0, 0, 0
  FILLIPESILVA, O&G_LIMITED, 0, 0, 0
  ROBERTAAP, O&G_LIMITED, 0, 0, 0
  FABBIOLEITE, O&G_AUTHORIZED, 0, 0, 0
  RAFAELFONTANA, O&G_LIMITED, 0, 0, 0
  DANIELLEROSSLER, O&G_LIMITED, 0, 0, 0
  FABIANACUNHA, O&G_AUTHORIZED, 0, 0, 0
  HELCIOCOLODETE, O&G_LIMITED, 0, 0, 0
  CARLOSMARIANO, O&G_LIMITED, 0, 0, 0
  MARCIOMOLINARI, O&G_LIMITED, 0, 0, 0
  DARLANDOREA, O&G_LIMITED, 0, 0, 0
  RENATAANDRADE, O&G_LIMITED, 0, 0, 0
  MARCELOMATOS, O&G_LIMITED, 0, 0, 0
  LEONARDOFERREIRA, O&G_LIMITED, 0, 0, 0
  USERDOUGLAS, O&G_AUTHORIZED, 0, 0, 0
  ALEXANDREANDRADE, O&G_LIMITED, 0, 0, 0
  USERTEST, O&G_AUTHORIZED, 0, 0, 0
  GABRIELROCHA, O&G_LIMITED, 0, 0, 0
  TESTEMAINT, O&G_LIMITED, 0, 0, 0
  LUCASOARAUJO, O&G_LIMITED, 0, 0, 0
  URSULADIAS, O&G_LIMITED, 0, 0, 0
  ARVINDSREEKUMAR, O&G_LIMITED, 0, 0, 0
  LUIZCSANTOS, O&G_LIMITED, 0, 0, 0
  THIAGOLOUZA, O&G_LIMITED, 0, 0, 0
  MOISESSELLOS, O&G_LIMITED, 0, 0, 0
  VEDRANMOHOROVIC, O&G_LIMITED, 0, 0, 0
  SANJINTOMIC, O&G_LIMITED, 0, 0, 0
  NILSONCANDIDO, O&G_LIMITED, 0, 0, 0
  WAGNERWYATT, O&G_AUTHORIZED, 0, 0, 0
  GERALDOCABECEIRAS, O&G_LIMITED, 0, 0, 0
  EUGENIOCAICEDO, O&G_LIMITED, 0, 0, 0
  BRUNOMACHADO, O&G_LIMITED, 0, 0, 0
  JOSERFERREIRA, O&G_LIMITED, 0, 0, 0
  PRTG_MONITORA, O&G_LIMITED, 0, 0, 0
  USERREPARO, O&G_AUTHORIZED, 0, 0, 0
  OLIVIAJULIANELLI, O&G_LIMITED, 0, 0, 0
  MATTHEUSBELAN, O&G_LIMITED, 0, 0, 0
  MARINAS, O&G_LIMITED, 0, 0, 0
  JOSEDSOUZA, O&G_LIMITED, 0, 0, 0
  GUSTAVOCANARIO, O&G_LIMITED, 0, 0, 0
  NICOLESILVEIRA, O&G_AUTHORIZED, 0, 0, 0
  ROBERTATOSTES, O&G_LIMITED, 0, 0, 0
  MATHEUSROCHA, -, 0, 1, 0
  TIBERIOSEGUNDO, O&G_AUTHORIZED, 0, 0, 0
  VIVIANFREITAS, O&G_LIMITED, 0, 0, 0
  ANABARCELOS, O&G_LIMITED, 0, 0, 0
  PIETROSALES, O&G_LIMITED, 0, 0, 0
  ELIDANASCIMENTO, O&G_LIMITED, 0, 0, 0
  ANNARIBEIRO, O&G_AUTHORIZED, 0, 0, 0
  NAIANISANTO, O&G_AUTHORIZED, 0, 0, 0
  HERBSONSANTOS, O&G_LIMITED, 0, 0, 0
  FABIOSOUZA, O&G_LIMITED, 0, 0, 0
  FABIORITA, O&G_LIMITED, 0, 0, 0
  AGATHAALVARENGA, O&G_AUTHORIZED, 0, 0, 0
  MARCOSSAMPAIO, O&G_LIMITED, 0, 0, 0
  RAPHARES, O&G_AUTHORIZED, 0, 0, 0
  BRUNOZULLO, O&G_LIMITED, 0, 0, 0
  FAMARAL, O&G_AUTHORIZED, 0, 0, 0
  LUCASSOUZA, O&G_AUTHORIZED, 0, 0, 0
  PARTHUR, O&G_AUTHORIZED, 0, 0, 0
  RENATOLIMA, O&G_LIMITED, 0, 0, 0
  TATIANAREIS, O&G_LIMITED, 0, 0, 0
  VANESSASANTOS, O&G_LIMITED, 0, 0, 0
  USERTESTE45, O&G_LIMITED, 0, 0, 0
  PAULOCOSTA, O&G_AUTHORIZED, 0, 0, 0
  LORENNZORODRIGUES, O&G_LIMITED, 0, 0, 0
  TIAGOFREITAS, O&G_LIMITED, 0, 0, 0
  FABRICIOAPOLINARIO, O&G_LIMITED, 0, 0, 0
  JAMESREGAN, O&G_LIMITED, 0, 0, 0
  RENATOPREVATTO, O&G_LIMITED, 0, 0, 0
  NICOLEGOMES, O&G_LIMITED, 0, 0, 0
  HENRIQUEPEREIRA, O&G_AUTHORIZED, 0, 0, 0
  ISABELABUITRAGO, O&G_LIMITED, 0, 0, 0
  JONATASPEDROSA, O&G_LIMITED, 0, 0, 0
  ARYSOUZANETO, O&G_AUTHORIZED, 0, 0, 0
  USERTESTE5, O&G_LIMITED, 0, 0, 0
  MARCOSFREITAS, O&G_LIMITED, 0, 0, 0
  ISABELABUITRAGO, O&G_AUTHORIZED, 0, 0, 0
  SIMONEALVES, O&G_LIMITED, 0, 0, 0
  LUCIANOJUNIOR, O&G_AUTHORIZED, 0, 0, 0
  JOSEIGNACIO, O&G_AUTHORIZED, 0, 0, 0
  RUTHSILVA, O&G_LIMITED, 0, 0, 0
  MARCELOAZEVEDO, O&G_LIMITED, 0, 0, 0
  STEPHENWENTWORTH, O&G_AUTHORIZED, 0, 0, 0
  EMERSONBASTOS, O&G_AUTHORIZED, 0, 0, 0
  FERNANDOMENDONCA, -, 0, 1, 0
  MAUROCUNHA, -, 0, 1, 0
  LETICIALACERDA, -, 0, 1, 1
  FLAVIOFIALHO, -, 0, 1, 1
  LUCASFESSEL, -, 0, 1, 0
  DIEGORODRIGUES, -, 0, 1, 0
  LEANDROCOUTO, -, 0, 1, 0
  BRUNOCOSTA, -, 0, 1, 0
  VANESSALESSA, -, 0, 1, 0
  ADEMIRJUNIOR, -, 0, 1, 0
  ISAACOLIVEIRA, -, 0, 1, 0
  FERNANDANOGUEIRA, -, 0, 1, 0
  USERTESTE, -, 0, 1, 0
  NEIDSONSOUZA, -, 0, 1, 0
  MARLONROBIM, -, 0, 1, 0
  BCORDEBEL, -, 0, 1, 0
  ROBSONSOUZA, -, 0, 1, 0
  TULIOCESAR, -, 0, 1, 0
  LENIELJUNIOR, -, 0, 1, 0
  THIAGOSILVEIRA, -, 0, 1, 0
  FREDERICOBENEVENUTT, -, 0, 1, 0
  JOSEIGNACIO, -, 0, 1, 0
  JOAOPINHEIRO, -, 0, 1, 0
  ALINEAMANCIO, -, 0, 1, 0
  CICEROHOLANDA, -, 0, 1, 0
  RAFAELFONTANA, -, 0, 1, 0
  LEONARDOFERREIRA, -, 0, 1, 0
  PIETROSALES, -, 0, 1, 0
  GEORGEMEDEIROS, -, 0, 1, 1
  LUCASSOUZA, -, 0, 1, 0
  HENRIQUEPEREIRA, -, 0, 1, 0
  JULIAMELO, -, 0, 1, 0
  RAPHAELARAUJO, -, 0, 1, 0
  CLARISSERODRIGUES, O&G_LIMITED, 0, 0, 0
  ADHARALEAO, O&G_LIMITED, 0, 0, 0
  MAUROCUNHA, O&G_LIMITED, 0, 0, 0
  DIEGOESTEFANI, O&G_AUTHORIZED, 0, 0, 0
  ALESSANDROPASINI, O&G_LIMITED, 0, 0, 0
  FABRIZIOSOBRINHO, O&G_AUTHORIZED, 0, 0, 0
  MARCOSMAUMESSO, O&G_LIMITED, 0, 0, 0
  RODRIGOCHAMUSCA, O&G_AUTHORIZED, 0, 0, 0
  DOUGLASFILHO, O&G_AUTHORIZED, 0, 0, 0
  YAGOCASTRO, O&G_AUTHORIZED, 0, 0, 0
  BBEAU, O&G_AUTHORIZED, 0, 0, 0
  MAZENELNAWASRA, O&G_LIMITED, 0, 0, 0
  VICTORBRANDAO, O&G_AUTHORIZED, 0, 0, 0
  FERNANDANOGUEIRA, O&G_LIMITED, 0, 0, 0
  USERTESTE, O&G_LIMITED, 0, 0, 0
  WENDELCARDOSO, O&G_AUTHORIZED, 0, 0, 0
  FREDERICOCARDOSO, O&G_LIMITED, 0, 0, 0
  LIDIABRITO, O&G_AUTHORIZED, 0, 0, 0
  RODRIGOVELLASCO, O&G_AUTHORIZED, 0, 0, 0
  CAROLINABRAGA, O&G_LIMITED, 0, 0, 0
  MARCELOJULIANI, O&G_LIMITED, 0, 0, 0
  ROBSONSOUZA, O&G_LIMITED, 0, 0, 0
  JULIANASILVA, O&G_LIMITED, 0, 0, 0
  NATHALIAMACHADO, O&G_LIMITED, 0, 0, 0
  KARLAXAVIER, O&G_LIMITED, 0, 0, 0
  HELENOFILHO, O&G_AUTHORIZED, 0, 0, 0
  HELENAALMEIDA, O&G_LIMITED, 0, 0, 0
  ADILSONBEZERRA, O&G_LIMITED, 0, 0, 0
  EDUARDOGADELHA, O&G_LIMITED, 0, 0, 0
  JOAOPINHEIRO, O&G_LIMITED, 0, 0, 0
  RENANASSEF, O&G_AUTHORIZED, 0, 0, 0
  USERTESTE3, O&G_AUTHORIZED, 0, 0, 0
  MAXADOOG, -, 0, 1, 0
  GUILHERMEBATISTA, O&G_AUTHORIZED, 0, 0, 0
  MAYCONSILVA, O&G_LIMITED, 0, 0, 0
  UALACEMENDES, O&G_LIMITED, 0, 0, 0
  RAFAELARAUJO, O&G_LIMITED, 0, 0, 0
  ERIVANLIMA, O&G_AUTHORIZED, 0, 0, 0
  GERALDOJUNIOR, O&G_AUTHORIZED, 0, 0, 0
  RODRIGOFIGUEIREDO, O&G_AUTHORIZED, 0, 0, 0
  SAMUELMANHAES, O&G_LIMITED, 0, 0, 0
  JOSERFERREIRA, O&G_AUTHORIZED, 0, 0, 0
  JOSEDSOUZA, O&G_AUTHORIZED, 0, 0, 0
  RENANRODRIGUES, O&G_AUTHORIZED, 0, 0, 0
  MARCELORODRIGUES, -, 0, 1, 0
  PEDROVINICIUS, -, 0, 1, 0
  LMACHADO, -, 0, 1, 0
  CONSUELOCAMPELLO, -, 0, 1, 0
  CAMILAFREITAS, -, 0, 1, 0
  RODRIGOCHAMUSCA, -, 0, 1, 0
  MAYCONSILVA, -, 0, 1, 0
  LEANDROVENANCIO, -, 0, 1, 0
  MARCOSNEVES, -, 0, 1, 0
  VICTORBRANDAO, -, 0, 1, 0
  FELIPEMENEZES, -, 0, 1, 0
  ELCIODIAS, -, 0, 1, 0
  LINCOLNSOUZA, -, 0, 1, 0
  PATRICIASOUSA, -, 0, 1, 0
  CRISTIANOXAVIER, -, 0, 1, 0
  RAQUELSILVA, -, 0, 1, 0
  ALEXEIKERKIS, -, 0, 1, 1
  HELENOFILHO, -, 0, 1, 0
  MARCELOLEONARDO, -, 0, 1, 0
  PEDROGUARILHA, -, 0, 1, 1
  EMERSONBASTOS, -, 0, 1, 0
  LSILVA, -, 0, 1, 0
  ANACARNEIRO, -, 0, 1, 0
  JOAOPINTADO, -, 0, 1, 0
  FABBIOLEITE, -, 0, 1, 0
  RENATAANDRADE, -, 0, 1, 0
  JOSEDSOUZA, -, 0, 1, 0
  ANABARCELOS, -, 0, 1, 0
  ISABELLASOUZA, -, 0, 1, 0
  MARCOSSAMPAIO, -, 0, 1, 0
  TIAGOFREITAS, -, 0, 1, 0
  DAIANAOLIVEIRA, -, 0, 1, 0
  ANGELICARODRIGUEZ, -, 0, 1, 0
  PATRICKSOUSA, -, 0, 1, 0
  DANIELADOURADO, -, 0, 1, 0
  RAFAELSIMAO, -, 0, 1, 0
  MARIASILVA, -, 0, 1, 0
  MATHEUSANTUNES, -, 0, 1, 0
  PALOMAFERREIRA, O&G_AUTHORIZED, 0, 0, 0
  CARLOSALBERTO, O&G_LIMITED, 0, 0, 0
  SAVIOCAETANO, O&G_LIMITED, 0, 0, 0
  LUIZBRITTO, O&G_LIMITED, 0, 0, 0
  HELPDESK, O&G_LIMITED, 0, 0, 0
  AUGUSTOBRITO, O&G_LIMITED, 0, 0, 0
  CATHERINE, O&G_LIMITED, 0, 0, 0
  PATRICKSOUSA, O&G_LIMITED, 0, 0, 0
  VANESSALESSA, O&G_AUTHORIZED, 0, 0, 0
