IBM Db2 Interactive CLI Sample Program
(C) COPYRIGHT International Business Machines Corp. 1993,1996
All Rights Reserved
Licensed Materials - Property of IBM
US Government Users Restricted Rights - Use, duplication or
disclosure restricted by GSA ADP Schedule Contract with IBM Corp.
> SELECT USERID, LICENSENUM, ISSELFSERVICEUSER, ISUNLICUSER, ISLATEST FROM MAXLICUSAGE;
  ANGELOCUNHA, -, 0, 1, 0
  NATHALIAMACHADO, -, 0, 1, 0
  GUSTAVOSILVASANTOS, -, 0, 1, 0
  FERNANDOARAUJO, -, 0, 1, 0
  MAYCONBRAGA, -, 0, 1, 0
  ITEAM, -, 0, 1, 0
  DIEGOPEREIRA, -, 0, 1, 0
  GREGORYMATOS, -, 0, 1, 0
  ITEAM, -, 0, 1, 0
  CRISTIANOPEREIRA, -, 0, 1, 0
  RICARDOSILVAVASCONCELOS, -, 0, 1, 0
  RICARDOVASCONCELOS, -, 0, 1, 0
  RODRIGOSILVA, -, 0, 1, 1
  RAFAELDIEGO, -, 0, 1, 0
  RAIMUNDONONATO, -, 0, 1, 0
  ANDREYSOUZA, -, 0, 1, 0
  MARCELOPRETO, -, 0, 1, 0
  EDIELSONFURTADO, -, 0, 1, 0
  LUIZALEXANDRE, -, 0, 1, 0
  LAYSCARDOZO, -, 0, 1, 0
  BRUNOMATTEDI, -, 0, 1, 0
  JEFERSONINACIO, -, 0, 1, 0
  MARIANASANTOS, -, 0, 1, 0
  RICARDOVIEIRA, -, 0, 1, 1
  JOLMARCARNEIRO, -, 0, 1, 0
  JEHOVAHNETO, -, 0, 1, 0
  GABRIELDIAS, -, 0, 1, 0
  CASSIOFERREIRA, -, 0, 1, 0
  IRWINGREGO, -, 0, 1, 0
  ISMAELARAUJO, -, 0, 1, 1
  LEONARDO, -, 0, 1, 0
  LUIZTEIXEIRA, -, 0, 1, 0
  RODRIGOSCANDIDO, -, 0, 1, 0
  GABRIELGOLIVEIRA, -, 0, 1, 0
  RAMONBERNARDES, -, 0, 1, 1
  JOAONERY, -, 0, 1, 0
  IGNACIOBASTOS, -, 0, 1, 0
  FELIPEFRANCISCO, -, 0, 1, 0
  DERICLESJESUS, -, 0, 1, 0
  DUILIOSANTOS, -, 0, 1, 0
  WALLACEHERNANDEZ, -, 0, 1, 0
  ROMEUDEMELLO, -, 0, 1, 0
  ITEAM, -, 0, 1, 0
  EDWARDOLYCIOS, -, 0, 1, 0
  ANDERSONGUAIANO, -, 0, 1, 0
  MARLONCRUZ, -, 0, 1, 0
  ITEAM, -, 0, 1, 0
  LUCASMIRANDA, -, 0, 1, 0
  GREGORYMATOS, -, 0, 1, 0
  JULIOFERNANDO, -, 0, 1, 0
  LEONARDOMAYERHOFFER, -, 0, 1, 0
  ERNANENETTO, -, 0, 1, 1
  ITEAM, -, 0, 1, 0
  ANTONIOMATOS, -, 0, 1, 0
  GIOVANEFREITAS, -, 0, 1, 0
  RICARDOALVES, -, 0, 1, 0
  ITEAM, -, 0, 1, 0
  GELLYSONJUSTO, -, 0, 1, 0
  DERECKCEZARIO, -, 0, 1, 0
  ERODRIGUES, -, 0, 1, 0
  RICARDOVIEIRA, -, 0, 1, 0
  MAICONBARROS, -, 0, 1, 0
  JULIANOSOARES, -, 0, 1, 0
  DILSONBARBOSA, -, 0, 1, 0
  RODRIGOLSILVA, -, 0, 1, 0
  ALEXPEREIRA, -, 0, 1, 0
  ROGERIOBALTAZAR, -, 0, 1, 0
  CARLOSNASCIMENTOG, -, 0, 1, 0
  PHILIPPEMOTTA, -, 0, 1, 0
  NORBERTOREIS, -, 0, 1, 0
  JORGELUIZSILVA, -, 0, 1, 0
  PAULOCSOUZA, -, 0, 1, 0
  ALEXANDREMIRANDA, -, 0, 1, 0
  ITEAM, -, 0, 1, 0
  ITEAM, -, 0, 1, 0
  GREGORYMATOS, -, 0, 1, 0
  GREGORYMATOS, -, 0, 1, 0
  BRYANRODRIGUES, -, 0, 1, 0
  CLAYTONGIVIGI, -, 0, 1, 0
  ROBERTAROMAES, -, 0, 1, 0
  ANTONIOASSUNCAO, -, 0, 1, 0
  MAXREG, -, 0, 1, 0
  CLEITONCHEDIAK, -, 0, 1, 0
  GELLYSONJUSTO, -, 0, 1, 0
  GLINIOJOSE, -, 0, 1, 0
  JEFFERSONPIRES, -, 0, 1, 0
  GABRIELGASPAR, -, 0, 1, 0
  GIBSONSILVA, -, 0, 1, 0
  DANIELGUEDES, -, 0, 1, 0
  PEDROFREITAS, -, 0, 1, 0
  NATTALIANASCIMENTO, -, 0, 1, 0
  VINICIUSDOSSANTOSRAMOS, -, 0, 1, 0
  STENIOSILVA, -, 0, 1, 0
  VITORCARVALHO, -, 0, 1, 0
  PAULOVICTORFRANCA, -, 0, 1, 0
  JONASSILVA, -, 0, 1, 0
  SERGIOMACEDO, -, 0, 1, 0
  BPORTO, -, 0, 1, 0
  DIEGOSANDER, -, 0, 1, 0
  SERGIOAMARAL, -, 0, 1, 0
  LEANDROAPINHO, -, 0, 1, 0
  JONASFRANCO, -, 0, 1, 0
  JULIAMARCHIOTE, -, 0, 1, 0
  RAPHAELSILVEIRA, -, 0, 1, 0
  VICTORNIZ, -, 0, 1, 0
  MATHEUSMALTA, -, 0, 1, 1
  MARCONDESRIBEIRO, -, 0, 1, 0
  IRWINGREGO, -, 0, 1, 0
  ANTONIOMELO, -, 0, 1, 0
  MARCELLOVASCONCELOS, -, 0, 1, 0
  MAYARAMENDONCA, -, 0, 1, 0
  ANTONIORENATORAMOS, -, 0, 1, 0
  MARCUSPACHECO, -, 0, 1, 0
  MATHEUSDOMINGUES, -, 0, 1, 0
  VITORBERAL, -, 0, 1, 0
  OSMARFERREIRA, -, 0, 1, 0
  WALACEROSA, -, 0, 1, 0
  JOSEMARCELO, -, 0, 1, 0
  DOMINGUESMATHEUS, -, 0, 1, 1
  JASONBRAZ, -, 0, 1, 0
  REGINALDOSERAFIM, -, 0, 1, 0
  JOAOMARCOS, -, 0, 1, 0
  LEANDROANTUNES, -, 0, 1, 0
  MATHEUSGUERRA, -, 0, 1, 0
  PABLOLEITE, -, 0, 1, 0
  RODOLPHOFIGUEIREDO, -, 0, 1, 0
  JOCIMARCOSTA, -, 0, 1, 0
  NATHALIAFREIRE, -, 0, 1, 0
  MARCOSNEVES, -, 0, 1, 0
  DERECKCEZARIO, -, 0, 1, 0
  CHARLESSILVA, -, 0, 1, 0
  FABIOSARAUJO, -, 0, 1, 0
  IVANILSONCASTRO, -, 0, 1, 0
  MARIROSA, -, 0, 1, 0
  GUILHERMERODRIGUES, -, 0, 1, 0
  WILLIANSRSILVA, -, 0, 1, 0
  ADRIANOCOSTA, -, 0, 1, 0
  ERENILDOANELCETOSOUZA, -, 0, 1, 0
  RODRIGORODRIGUESSOUZA, -, 0, 1, 0
  FCARVALHO, -, 0, 1, 0
  LETICIASILVA, -, 0, 1, 0
  FLAVIOTALON, -, 0, 1, 0
  MAYARAFERREIRA, -, 0, 1, 0
  ELIVELTONOLIVEIRA, -, 0, 1, 0
  CADUCEO, -, 0, 1, 0
  LIVITONMOREIRA, -, 0, 1, 0
  HECTORTORR, -, 0, 1, 0
  FLAVIOGONCALVES, -, 0, 1, 0
  MARCELOHENRIQUES, -, 0, 1, 0
  KARLSTADE, -, 0, 1, 0
  JONATHANOLIVEIRA, -, 0, 1, 0
  RODRIGODOSSANTOS, -, 0, 1, 0
  JOURDANSOUZA, -, 0, 1, 0
  WILLIAMCRUZ, -, 0, 1, 0
  MICHAELJORDAO, -, 0, 1, 0
  FRANCISCOCARVALHAL, -, 0, 1, 0
  WAGNERLIMA, -, 0, 1, 0
  RICARDOBASTOS, -, 0, 1, 0
  GIDEONSILVA, -, 0, 1, 0
  VICTORMATTOS, -, 0, 1, 0
  FERNANDOMARTINS, -, 0, 1, 0
  HIURYFRANCISCO, -, 0, 1, 0
  REISICLEI, -, 0, 1, 0
  FLAVIOGUERRA, -, 0, 1, 0
  FERNANDOMOREIRA, -, 0, 1, 0
  GILMAR NASCIMENTO, -, 0, 1, 0
  ITEAM, -, 0, 1, 0
  PAULOANDRE, -, 0, 1, 0
  DIEGOPASSOS, -, 0, 1, 0
  ITEAM, -, 0, 1, 0
  THIAGOBASTOS, -, 0, 1, 0
  WALLACEMONTEIRO, -, 0, 1, 0
  WELLINGTONSOUSA, -, 0, 1, 0
  EDUARDOOLIVEIRA, -, 0, 1, 0
  ANDRESSAPINTOSILVA, -, 0, 1, 1
  YOLANSOUZAANDRADE, -, 0, 1, 0
  GREGORYMATOS, -, 0, 1, 0
  ITEAM, -, 0, 1, 0
  VINICIUSDOMINGOS, -, 0, 1, 0
  ANDRERSOUZA, -, 0, 1, 0
  HIAGOFERNANDES, -, 0, 1, 0
  GUSTAVOHENRIQUE, -, 0, 1, 0
  JOAOPGOMES, -, 0, 1, 0
  GUILHERMECRUZ, -, 0, 1, 0
  EMERSONFELIX, -, 0, 1, 0
  VITORBERAL, -, 0, 1, 1
  RODOLFORANGEL, -, 0, 1, 0
  ROMULOSTEINBACH, -, 0, 1, 0
  MARCOSALMEIDA, -, 0, 1, 0
  HENRIQUECHAVES, -, 0, 1, 0
  RALFECUSTODIO, -, 0, 1, 0
  MARCIODELIMA, -, 0, 1, 0
  GUSTAVODEOLIVEIRA, -, 0, 1, 0
  BRUNAFERREIRA, -, 0, 1, 0
  LEANDROMACHADO, -, 0, 1, 0
  WAGNERWYATT, -, 0, 1, 1
  LEANDROSAREIS, -, 0, 1, 0
  MARIANASANTOS, -, 0, 1, 0
  REINALDOMORAES, -, 0, 1, 0
  LEONARDOFIRMIANO, -, 0, 1, 0
  THIAGOGOMES, -, 0, 1, 0
  MARCELONERY, -, 0, 1, 1
  VINICIUSALVES, -, 0, 1, 0
  VERONICAAZEVEDO, -, 0, 1, 0
  JOELSAMPAIO, -, 0, 1, 0
  DAVIMONTEIRO, -, 0, 1, 0
  RANDERCOIMBRA, -, 0, 1, 0
  GABRIELABAYER, -, 0, 1, 0
  GREYMEROSORIO, -, 0, 1, 0
  DAVIPESSANHA, -, 0, 1, 0
  EZEQUIELCORACAO, -, 0, 1, 0
  NICOLESILVA, -, 0, 1, 0
  CARLOSEDUARDO, -, 0, 1, 1
  XAVIERMARVIN, -, 0, 1, 0
  LOPESALEX, -, 0, 1, 0
  JORGEPAULO, -, 0, 1, 0
  JORGEGARCIAJUNIOR, -, 0, 1, 0
  NEILSONFAQUER, -, 0, 1, 0
  MVMS, -, 0, 1, 0
  MARCONESILVA, -, 0, 1, 0
  WELLINGTONSILVA, -, 0, 1, 0
  BRUNOQUADROS, -, 0, 1, 0
  FCABRAL, -, 0, 1, 0
  RAFAELSLOPES, -, 0, 1, 0
  DEMERVALGOMES, -, 0, 1, 0
  RAFAELDUTRA, -, 0, 1, 0
  PAULOERICMF, -, 0, 1, 0
  JOVANDROSILVA, -, 0, 1, 0
  GILMARIOGSANTOS, -, 0, 1, 0
  HUGOSM, -, 0, 1, 0
  NICOLASSANTANAV, -, 0, 1, 0
  ADRIANOCUNHA, -, 0, 1, 0
  ISILVA, -, 0, 1, 0
  VINICIOSANTOS, -, 0, 1, 0
  VINICIUSDOSSANTOS, -, 0, 1, 0
  JULIABOTELHO, -, 0, 1, 0
  DOUGLASFERREIRA, -, 0, 1, 0
  YAGOPAIVA, -, 0, 1, 0
  GOMESRONNEY, -, 0, 1, 0
  RAFAELSAID, -, 0, 1, 0
  TIAGOFERREIRA, -, 0, 1, 0
  ANDREMARTINS, -, 0, 1, 0
  MAXREG, -, 0, 1, 0
  BRUNNOSOARES, -, 0, 1, 0
  DFBARROS, -, 0, 1, 0
  LARISSASILVA, -, 0, 1, 0
  AFROTA, -, 0, 1, 0
  GABRIELEMATOS, -, 0, 1, 0
  GUSTAVOSOUZASANTOS, -, 0, 1, 0
  GREGORYMATOS, -, 0, 1, 0
  EBARRETO, -, 0, 1, 1
  GPIRES, -, 0, 1, 0
  FVMATTOS, -, 0, 1, 0
  MAXREG, -, 0, 1, 0
  MATEUSLUIZ, -, 0, 1, 0
  CARLOSVALENTIM, -, 0, 1, 0
  EDIMARFERREIRA, -, 0, 1, 1
  ROBSONCEZAR, -, 0, 1, 0
  HENRIQUERAMOS, -, 0, 1, 0
  TIAGOMARTINS, -, 0, 1, 0
  MATHEUSCONCEICAO, -, 0, 1, 0
  SILMARNASCIMENTO, -, 0, 1, 0
  GABRIELAPIMENTA, -, 0, 1, 0
  ITEAM, -, 0, 1, 0
  WESLEYRIBEIRO, -, 0, 1, 0
  PIMENTAGABRIELA, -, 0, 1, 0
  LEONARDOCORREA, -, 0, 1, 0
  MATHEUSOLIVEIRA, -, 0, 1, 0
  MAICOOLIVEIRA, -, 0, 1, 0
  LUCASMIRANDA, -, 0, 1, 0
  LUANDARIBEIRO, -, 0, 1, 0
  JEANSCHUENK, -, 0, 1, 0
  LEONARDOOLIVEIRASANTOS, -, 0, 1, 0
  REGINALDOBUSSADE, -, 0, 1, 0
  ELOIORLANDINI, -, 0, 1, 0
  ROBSONROSAFMC, -, 0, 1, 0
  ISAIASSILVA, -, 0, 1, 0
  DIEGOPTINOCO, -, 0, 1, 0
  SANTOSHENRIQUE, -, 0, 1, 0
  ALECSANDERSIQUEIRA, -, 0, 1, 0
  ANTONIOASSUNCAO, -, 0, 1, 0
  PAULOMORAES, -, 0, 1, 0
  ISAQUESILVA, -, 0, 1, 0
  GREYMEROSORIO, -, 0, 1, 0
  DANICLEYTORRES, -, 0, 1, 1
  UELINGTONCORREA, -, 0, 1, 0
  DAVIDSPEREIRA, -, 0, 1, 0
  LAYSCARDOZO, -, 0, 1, 1
  NYKOLLASILVA, -, 0, 1, 0
  LUANDASILVARIBEIRO, -, 0, 1, 0
  WILLYSONFREITAS, -, 0, 1, 0
  DANIELCMACHADO, -, 0, 1, 0
  FABRICIOALVES, -, 0, 1, 0
  ALISSONFERREIRA, -, 0, 1, 0
  ELMOSANTOS, -, 0, 1, 0
  ADENILSONOLIVEIRA, -, 0, 1, 0
  LUISPINHEIRO, -, 0, 1, 0
  FERNANDOMFREITAS, -, 0, 1, 0
  CARLOSZANATA, -, 0, 1, 0
  ROBERTOGOMES, -, 0, 1, 0
  PAULOMELO, -, 0, 1, 0
  GUILHERMEMOTANEVES, -, 0, 1, 0
  FREDDWILLANSON, -, 0, 1, 0
  TARCISIOSANTOS, -, 0, 1, 0
  ANDERSONBARCELOSSILVEIRA, -, 0, 1, 0
  ASILVEIRA, -, 0, 1, 0
  GABRIELLANAZARIO, -, 0, 1, 0
  DGONCALVES, -, 0, 1, 0
  WILIANRENAN, -, 0, 1, 0
  MARCELOBRANDAO, -, 0, 1, 0
  BBARBOSA, -, 0, 1, 0
  NEILSONJUNIOR, -, 0, 1, 0
  STEMEDEIROSNORBE, -, 0, 1, 0
  HEIZER, -, 0, 1, 0
  RODRIGOBALVES, -, 0, 1, 0
  LEANDROCSILVA, -, 0, 1, 0
  WILLPRADO, -, 0, 1, 0
  STEPHANOKAUTSHER, -, 0, 1, 0
  GEORGEMEDEIROS, -, 0, 1, 0
  DLBARCELOS, -, 0, 1, 0
  PGSEDUARDO, -, 0, 1, 0
  IMOTHE, -, 0, 1, 0
  REGINALDOMORAES, -, 0, 1, 0
  MONICALEITE, -, 0, 1, 0
  VITORRRIBEIRO, -, 0, 1, 0
  CHISSE, -, 0, 1, 0
  LUISFRANCISCO, -, 0, 1, 0
  JENSV, -, 0, 1, 0
  LUCASMIRANDA, -, 0, 1, 0
  GJTGCASTRO, -, 0, 1, 0
  THAISLANSOUZA, -, 0, 1, 0
  TFREITAS, -, 0, 1, 0
  RPINHEIRO, -, 0, 1, 0
  FRANCISCOAMARILDO, -, 0, 1, 0
  JCARRILHO, -, 0, 1, 0
  RDMATA, -, 0, 1, 0
  JOSEWILLIAMDASILVA, -, 0, 1, 0
  FLAVIOS, -, 0, 1, 0
  FSILVA, -, 0, 1, 0
  WILLAMISSILVA, -, 0, 1, 1
  LEOFERREIRA, -, 0, 1, 0
  FCABRAL, -, 0, 1, 0
  BRUNNOSOARES, -, 0, 1, 0
  GILMARNASCIMENTO, -, 0, 1, 0
  GREGORYMATOS, -, 0, 1, 0
  EMILIOSBOM, -, 0, 1, 1
  ROBERTAMELLO, -, 0, 1, 0
  MATHEUSPESSANHA, -, 0, 1, 0
  EDUARDOPEREIRA, -, 0, 1, 0
  RAFAELDASILVATAVARES, -, 0, 1, 0
  FREDERICOCELESTINO, -, 0, 1, 0
  GLEIDSONCORREA, -, 0, 1, 0
  DSILVA, -, 0, 1, 0
  FABIOMORAES, -, 0, 1, 0
  FERNANDOMARTINS, -, 0, 1, 0
  ITEAM, -, 0, 1, 0
  LUIZCHAVES, -, 0, 1, 0
  PEDROHENRIQURIBEIRO, -, 0, 1, 0
  RODRIGOGODINHO, -, 0, 1, 0
  AUREOOLIVEIRA, -, 0, 1, 0
  LEONARDOLEMOS, -, 0, 1, 0
  JORGEOUVIDIO, -, 0, 1, 0
  GREGORYMATOS, -, 0, 1, 0
  TAMIYRESMACHADO, -, 0, 1, 0
  LUANDARIBEIRO, -, 0, 1, 0
  FELLIPESANTIAGO, -, 0, 1, 0
  LEANDROBRITO, -, 0, 1, 0
  GESSONNETO, -, 0, 1, 0
  SAULLOMINISTERIO, -, 0, 1, 0
  FABIORODRIGUESPONTES, -, 0, 1, 0
  MARIANAIGNACIO, -, 0, 1, 0
  ALISSONFERREIRASILVA, -, 0, 1, 0
  AYDANOMELO, -, 0, 1, 0
  ROMULOJUNIOR, -, 0, 1, 1
  RAFAELCHRISPIM, -, 0, 1, 0
  PABLOPEREIRA, -, 0, 1, 0
  JOSEROGERIO, -, 0, 1, 0
  CECILIASARMENTO, -, 0, 1, 0
  ALEXNEVES, -, 0, 1, 0
  RODRIGOPEREIRASILVA, -, 0, 1, 0
  ARTURMAIA, -, 0, 1, 0
  ALESSANDROMENDES, -, 0, 1, 0
  ELIVELTONROSA, -, 0, 1, 0
  IGORDONATO, -, 0, 1, 0
  RODRIGOSALESFERNANDES, -, 0, 1, 0
  EVIEIRA, -, 0, 1, 0
  SANDERSONCHARETA, -, 0, 1, 0
  GREGORYMATOS, -, 0, 1, 0
  RODRIGOROCHA, -, 0, 1, 0
  IGORBERGUIO, -, 0, 1, 0
  KAIOTAVARES, -, 0, 1, 1
  MILENAMORAIS, -, 0, 1, 1
  LEANDROSAREIS, -, 0, 1, 0
  DIEGODSILVA, -, 0, 1, 0
  THAISLANSOUZA, -, 0, 1, 0
  THIAGOROMAOMIRANDA, -, 0, 1, 0
  LEANDROJESUS, -, 0, 1, 0
  CARLOSAUGUSTOAREAS, -, 0, 1, 0
  JOELSAMPAIO, -, 0, 1, 0
  ALLANRAMOS, -, 0, 1, 0
  TALMEIDA, -, 0, 1, 0
  FELIPEPAIXAO, -, 0, 1, 0
  COSTAADEILSON, -, 0, 1, 0
  GVIEIRA, -, 0, 1, 0
  JEFERSONANDRE, -, 0, 1, 1
  JESILVA, -, 0, 1, 0
  FELIPEVALADARES, -, 0, 1, 0
  AMANDASANTOS, -, 0, 1, 0
  MAGNOCVIANA, -, 0, 1, 0
  JOIRSSANTOS, -, 0, 1, 0
  ROBSONARCIZO, -, 0, 1, 1
  GABRIELDOSSANTOSGUEDES, -, 0, 1, 0
  MARCOSRANGEL, -, 0, 1, 0
  YAGOMAGUIAR, -, 0, 1, 0
  TAMYRESAM, -, 0, 1, 0
  AYDANOMMELO, -, 0, 1, 0
  CLAUDIODUBOC, -, 0, 1, 0
  EAWERMELINGER, -, 0, 1, 0
  ANDERSONPEREIRA, -, 0, 1, 1
  JOHNNYCR, -, 0, 1, 0
  THIAGOAZEVEDO, -, 0, 1, 0
  MAXREG, -, 0, 1, 0
  MAXREG, -, 0, 1, 0
  JVNATIVIDADE, -, 0, 1, 0
  MFLFILHO, -, 0, 1, 0
  MAXREG, -, 0, 1, 0
  GABRIELEVANGELISTA, -, 0, 1, 0
  RONANCONCIDERA, -, 0, 1, 0
  GREGORYMATOS, -, 0, 1, 0
  LUCASFERNANDES, -, 0, 1, 0
  PATRICKDEPAULA, -, 0, 1, 0
  ITEAM, -, 0, 1, 0
  LEANDROREISSA, -, 0, 1, 0
  JOURDANSOUZA, -, 0, 1, 1
  ANTONIOALBUQUERQUE, -, 0, 1, 0
  JEFFERSONPIRES, -, 0, 1, 0
  RONILDOJUNIOR, -, 0, 1, 0
  AGUSTINMARTINEZ, -, 0, 1, 0
  JULIOPINTO, -, 0, 1, 0
  BESSAOLIVEIRA, -, 0, 1, 0
  RAPHAELGONZAGA, -, 0, 1, 0
  ALLANMARQUES, -, 0, 1, 0
  GEOVANNAWEBER, -, 0, 1, 0
  JEANAZEVEDO, -, 0, 1, 0
  ANDERSONLRIOS, -, 0, 1, 0
  ELISOUZA, -, 0, 1, 0
  AGEUMARCAL, -, 0, 1, 0
  CELSOSANTOS, -, 0, 1, 0
  PAULOROBERTO, -, 0, 1, 0
  GREGORYMATOS, -, 0, 1, 0
  BRUNNOSOARES, -, 0, 1, 0
  DYONATHTERRA, -, 0, 1, 0
  LEANDROSA, -, 0, 1, 0
  FERNANDOGUIMARAES, -, 0, 1, 0
  JEFERSONNASCIMENTO, -, 0, 1, 0
  ROBSONCASSIANO, -, 0, 1, 0
  FABRICIOGUEDES, -, 0, 1, 0
  WELLINGTONCEZARIOBATISTA, -, 0, 1, 0
  RAPHAELFERNANDES, -, 0, 1, 0
  JOAOMANUEL, -, 0, 1, 0
  WENDELLMACIELHONORIO, -, 0, 1, 0
  NEILSONJUNIOR, -, 0, 1, 0
  PEDROLUZVIEIRA, -, 0, 1, 0
  DANILOFREITAS, -, 0, 1, 0
  GUILHERMEFONSECA, -, 0, 1, 0
  GABRIELEVANGELISTA, -, 0, 1, 0
  JEFFERSONPIRES, -, 0, 1, 1
  ALESSANDROBOTELHO, -, 0, 1, 0
  MAICONBARRETO, -, 0, 1, 0
  FRANCISCONASCIMENTO, -, 0, 1, 0
  WOTHONRAMOS, -, 0, 1, 0
  VITORRRIBEIRO, -, 0, 1, 0
  MARIANASANTOS, -, 0, 1, 0
  DANILOFELIX, -, 0, 1, 0
  MANOELCONSTANTINO, -, 0, 1, 0
  RONDINELEBARBOSA, -, 0, 1, 0
  GREGORYMATOS, -, 0, 1, 0
  JEANANEY, -, 0, 1, 0
  RSALES, -, 0, 1, 0
  GPATITUCCI, -, 0, 1, 0
  ITEAM, -, 0, 1, 0
  PBARROS, -, 0, 1, 0
  EMERSONFELIX, -, 0, 1, 0
  LICIAAVENA, -, 0, 1, 0
  LUIZMONTEIRO, -, 0, 1, 0
  TAYRONROCHA, -, 0, 1, 0
  JONACIROSA, -, 0, 1, 0
  RODRIGOSGODINHO, -, 0, 1, 0
  VALDIRLEYSF, -, 0, 1, 0
  THIAGOGA, -, 0, 1, 0
  AJCHAVES, -, 0, 1, 0
  MOVJUNIOR, -, 0, 1, 0
  SSERRA, -, 0, 1, 0
  GREGORYMATOS, -, 0, 1, 0
  AALVES, -, 0, 1, 0
  AILTONDAMASCENO, -, 0, 1, 0
  RONYELLEOLIVEIRA, -, 0, 1, 0
  LCSANTOS, -, 0, 1, 0
  MAYCONSOARES, -, 0, 1, 0
  FREDERICOCELESTINO, -, 0, 1, 0
  JOSILVA, -, 0, 1, 0
  EALVES, -, 0, 1, 0
  GOLIVEIRA, -, 0, 1, 0
  WSILVA, -, 0, 1, 0
  WILIANRENAN, -, 0, 1, 0
  MATHEUSFRANCO, -, 0, 1, 0
  VINICIUSKNUPP, -, 0, 1, 0
  MCUNHA, -, 0, 1, 0
  ELMOSANTOS, -, 0, 1, 1
  MAXREG, -, 0, 1, 0
  GUSTAVOGSILVA, -, 0, 1, 0
  RRODRIGUES, -, 0, 1, 0
  YSANTOS, -, 0, 1, 0
  FRANCISCONASCIMENTO, -, 0, 1, 1
  JPSILVA, -, 0, 1, 0
  RAFAELVASCONCELOS, -, 0, 1, 0
  PETRONIOJUNIOR, -, 0, 1, 0
  MATHEUSCAETANO, -, 0, 1, 0
  SERGIOMATOS, -, 0, 1, 0
  MATEUSLUIZ, -, 0, 1, 0
  VALTENCIFARIA, -, 0, 1, 0
  ITEAM, -, 0, 1, 0
  ITEAM2, -, 0, 1, 0
  VANICEDACOSTA, -, 0, 1, 0
  MARIANASANTOS, -, 0, 1, 0
  JOSEWILLIAMDASILVA, -, 0, 1, 0
  RAPHAELELIAS, -, 0, 1, 0
  LEONARDODESOUZA, -, 0, 1, 0
  LEONARDOCHAVES, -, 0, 1, 0
  VICENTEOLIVEIRA, -, 0, 1, 0
  RAFAELGSILVA, -, 0, 1, 0
  FERNANDOMENDES, -, 0, 1, 0
  CARLOSMENDEL, -, 0, 1, 0
  CARLOSCORDEIRO, -, 0, 1, 0
  CRISTIANOSCHUMACKER, -, 0, 1, 0
  JOAOLEAL, -, 0, 1, 0
  THIAGOGOMES, -, 0, 1, 0
  CLAUDIOMARTINS, -, 0, 1, 0
  PEDROLUZ, -, 0, 1, 0
  CAMILLACOSTA, -, 0, 1, 1
  NICOLASVIEIRA, -, 0, 1, 0
  DOUGLASDIAS, -, 0, 1, 0
  ROBERTMENDONCA, -, 0, 1, 0
  ANDERSONRIOS, -, 0, 1, 0
  ITEAM, -, 0, 1, 0
  MAGNOGOMES, -, 0, 1, 0
  JUANCARLOVARGAS, -, 0, 1, 0
  JONYSRODRIGUES, -, 0, 1, 0
  FABRICIOSANTOS, -, 0, 1, 0
  EDSONRANGEL, -, 0, 1, 0
  PEDROFONSECA, -, 0, 1, 0
  JACKSONOLIVEIRA, -, 0, 1, 0
  IVOOLIVEIRA, -, 0, 1, 0
  JOAOBARBOSA, -, 0, 1, 0
  GUSTAVOGSILVA, -, 0, 1, 0
